Dissolved_Oxygen,salinities,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,2.7,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
