Dissolved_Oxygen,salinities,Aquatic_Environment
1.1,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
17.1,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
17.6,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
17.3,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
2.2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
18.4,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15.3,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
16.9,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
16.5,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
0.3,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.9,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
17.1,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15.6,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
9.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
17.5,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
10.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
1.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
10.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
2.5,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
18.1,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
17,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
11.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
16.6,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
14.6,34.2,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
17.3,21.8,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
2.2,39.5,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
19.2,47.4,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
2.9,17.8,"Low Oxygen, Medium Salinity Tropical Lake - Fish: Tilapia, Guppy"
5,50.9,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
19.5,47.8,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
17.4,39.7,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
3,3.3,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
8,43.1,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
8.8,38.7,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
1.9,49.7,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
4.8,45.1,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
7.1,21.5,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
15.8,32.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
16.9,28.5,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
3.3,31.0,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
14.1,35.0,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
16,20.1,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
3.1,51.9,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
6.4,39.1,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
5,35.2,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
3.9,53.3,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
11.1,4.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
15.1,48.2,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
2.5,13.7,"Low Oxygen, Medium Salinity Tropical Lake - Fish: Tilapia, Guppy"
19.4,46.1,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
5.5,0.6,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
1.1,48.0,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
5.5,23.9,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
1.5,51.5,"Very Low Oxygen, Hypersaline Inland Sea - Fish: Brine Shrimp, Saltwater Tilapia"
13.4,38.7,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
15,49.1,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
2.8,36.2,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
15,30.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
12.5,29.7,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
14.7,49.1,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
1.4,54.3,"Very Low Oxygen, Hypersaline Inland Sea - Fish: Brine Shrimp, Saltwater Tilapia"
15,35.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
16.2,30.7,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
3.3,37.6,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
15.2,28.3,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
12.9,28.3,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
2,3.3,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
1.9,20.0,"Very Low Oxygen, Medium Salinity Lagoon - Fish: Eels, Gobies"
8.6,1.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.9,10.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
1.8,43.8,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
7.3,41.5,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
0.8,10.9,"Very Low Oxygen, Medium Salinity Lagoon - Fish: Eels, Gobies"
1.6,41.7,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
19.3,45.4,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
2.4,52.3,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
10.5,2.7,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.5,20.1,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
17.2,22.4,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
1.7,1.0,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
19.8,0.3,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
11.4,27.7,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
15.5,36.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
16.4,38.4,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
1.8,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
19.2,47.1,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
17.5,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.1,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7.4,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
6.5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
2.4,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
8.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
16.6,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
10.9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
16.9,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
6.9,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
18.1,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15.9,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
0.9,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
0.2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
11.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
1.7,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
10.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
16.8,43.3,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
19.7,36.0,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
13.3,27.3,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
14.6,30.2,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
1.2,3.7,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
6.2,54.6,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
4.1,45.8,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
18,48.3,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
17,39.4,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
11.9,26.2,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
8.5,40.1,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
15.4,22.4,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
5.7,16.6,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
16.4,28.2,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
11.6,27.8,"High Oxygen, Medium Salinity Oceanic Zone - Fish: Tuna, Sardines"
6.9,15.5,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
0.4,16.0,"Very Low Oxygen, Medium Salinity Lagoon - Fish: Eels, Gobies"
13,48.7,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
8.9,35.1,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
10.5,4.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.4,47.1,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
3.5,12.4,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
5.9,20.5,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
18.1,42.9,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
17.5,50.0,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
3.2,51.7,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
12,45.5,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
13.8,25.7,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
4.3,49.4,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
11.1,25.0,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
3.1,35.3,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
9.4,7.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.9,6.3,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
17,44.2,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
19.1,37.3,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
11.3,6.2,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,6.1,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
17.2,21.3,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
2.2,5.5,"Low Oxygen, Coastal Salt Marsh - Fish: Mullets, Flatfish"
18.2,36.7,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
12.7,22.5,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
14.8,49.0,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
17.5,43.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
13.9,29.6,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
5.5,57.6,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
15.7,0.6,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
12.8,37.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
2,32.2,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
4.1,36.7,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
0.8,58.9,"Very Low Oxygen, Hypersaline Inland Sea - Fish: Brine Shrimp, Saltwater Tilapia"
2.3,15.6,"Low Oxygen, Medium Salinity Tropical Lake - Fish: Tilapia, Guppy"
0.1,0.7,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
6.9,9.3,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10,7.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.5,40.0,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
17.4,47.3,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
14.8,25.1,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
16.2,47.4,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
13.6,37.5,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
5.4,39.4,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
0.2,2.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
2.5,55.6,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
10.2,16.4,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
15.4,20.0,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
8.3,40.7,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
5.5,7.6,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.1,6.3,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.6,42.0,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
10.9,24.8,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
16.9,40.3,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
15.3,27.5,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
3.6,49.1,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
2.3,3.5,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
12.8,46.9,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
9.8,1.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
13.9,20.4,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
5.3,40.1,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
2.5,37.7,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
19.2,44.5,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
11.7,5.8,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
2,18.9,"Low Oxygen, Medium Salinity Tropical Lake - Fish: Tilapia, Guppy"
16.1,35.7,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
3.1,53.9,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
3.7,10.7,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
17,29.7,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
14.9,42.0,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
1.5,45.5,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
6.7,9.0,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11.1,18.0,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
8.9,39.2,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
8.4,3.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.4,21.9,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
3.9,45.4,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
19.9,30.9,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
7.7,4.8,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
15,24.8,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
3.4,59.3,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
0.6,57.6,"Very Low Oxygen, Hypersaline Inland Sea - Fish: Brine Shrimp, Saltwater Tilapia"
2.1,13.4,"Low Oxygen, Medium Salinity Tropical Lake - Fish: Tilapia, Guppy"
3.7,56.6,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
4.9,42.7,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
6.9,57.8,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
4.6,15.1,"Low Oxygen, Medium Salinity Tropical Lake - Fish: Tilapia, Guppy"
4.8,12.7,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
10.8,20.5,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
6.7,36.3,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
3.6,57.8,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
6.7,46.4,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
2.1,53.3,"Low Oxygen, Hypersaline Salt Lake - Fish: Artemia (Brine Shrimp), Tilapia"
8.8,38.2,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
17.3,33.7,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
17.2,20.8,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
4.7,14.5,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
6.7,57.1,"Moderate Oxygen, Hypersaline Lake - Fish: Brine Shrimp, Saltwater Tilapia"
18.6,39.2,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
19.4,36.4,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
14.7,32.1,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
11.6,18.1,"High Oxygen, Brackish Estuary - Fish: Sea Trout, Striped Bass"
19.8,46.4,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
14.2,33.3,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
4.4,48.5,"Low Oxygen, High Salinity Coastal Waters - Fish: Haddock, Halibut"
1.9,1.6,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
3,5.9,"Low Oxygen, Brackish Water Lagoon - Fish: Flounder, Sea Bass"
19.3,38.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
13.8,38.8,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
16.3,39.6,"Very High Oxygen, High Salinity Sea - Fish: Tuna, Mackerel"
11.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.8,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.9,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
0.5,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
7.9,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
17.7,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
8.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
0.5,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
0.4,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
15.9,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
9.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
19,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
18.4,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
11.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
19.7,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
19,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
1.3,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
15.2,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
11.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
2.4,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
2.5,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
17.5,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
2.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
9.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
0.8,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
9.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
17.7,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
9.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
2.8,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
6.6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
16.4,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
5.6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
0.2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
11.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
2.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
0.8,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
15.1,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
1.7,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
2.2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.6,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
9.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
18.9,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.7,42.9,"Moderate Oxygen, High Salinity Coral Reef - Fish: Clownfish, Parrotfish"
15.8,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
17.4,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
11.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
0.5,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
17.6,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
16,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
7.5,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
