air_temp,aerosols
-0.8,1.50551902
-3.1,1.519129596
-2.3,0.799676661
-2.4,0.47017853
-2.7,1.195225579
3.3,1.760335967
3.3,0.572503186
-3.1,2.089220289
-0.9,3.454998575
-2.8,2.985287595
4.1,1.227024248
-0.5,2.318653288
-3,0.526142991
-2.8,1.022888187
-3.1,0.863944449
3.9,0.630597893
-2.6,1.818937884
-3.1,1.519263535
-2.5,1.753810997
3.2,0.369805647
-1.9,3.546468308
-2.1,0.130393009
-1.3,1.623462506
3,2.118022013
-3.2,0.841968502
4.3,0.888803195
-2.9,2.845634063
3.7,3.558382715
-0.9,3.45439561
-1.4,2.613423732
-0.1,1.875866128
-1.7,0.93423532
3.3,0.711811488
-2.6,0.044841845
-2.8,1.70946789
-0.5,2.543237047
2.9,2.706570298
-0.3,2.689005656
2.6,2.346995337
3.7,2.758664776
-2.6,1.209992825
3.6,1.951731923
2.6,1.42512426
1.1,3.233764132
2.4,2.816714505
2.6,1.90043498
3,1.550479175
1.1,0.232334874
2.2,0.273730899
2.7,2.853432748
3.5,3.627069775
2.5,3.116278556
2.4,0.188664594
-0.4,0.826045114
2.3,2.055773879
1.4,1.93876548
0.2,3.089925476
0.1,2.445815479
-0.1,2.723107698
0,1.083447653
1.7,1.312357743
1.8,0.605989333
-1.2,0.811844688
2.7,1.96765118
2.2,2.919600732
2.3,2.025030869
0.2,2.128506355
1.7,0.410025841
2.9,1.436106248
0.3,1.54276077
1.2,1.493714916
-1.2,1.320892506
1.1,2.882480703
2,2.380419513
2.1,0.640498004
2.2,2.808180434
1.8,1.3554198
1.8,2.61744973
1.2,0.238135345
2.6,2.30978657
1.1,2.540672166
2.7,0.181331615
1.4,1.277419697
2.6,3.299126371
0.4,1.168734435
1.2,3.610556118
1.8,1.809551189
0.8,3.61246482
3.6,2.85338126
3.1,2.249206932
-0.5,0.333400486
2.2,3.373836799
1.1,2.231651252
2.1,2.000152276
2.2,2.752119398
1.7,2.817471421
-0.3,1.530396076
0.7,0.459811696
1.9,0.603860262
2.6,1.212399429
1.7,3.164506466
3,3.017963185
-0.7,1.483000503
1.1,0.484327898
2.3,2.832186437
1.1,2.872590928
2.5,2.525124097
3.5,2.501966092
0.8,0.893864358
2.9,0.550884639
1.2,3.55518937
3.2,1.328260352
2.8,3.427281888
-1.1,0.071222384
3,0.599132452
-0.8,3.215565914
1.7,0.157265198
0.9,1.396920573
1.8,3.280063687
3.3,1.997402249
2.8,3.529244534
3,0.407948194
2,0.422865084
1.2,2.237829793
3.1,1.448507594
0.6,0.799167183
2.8,1.280043732
-0.7,0.254366618
2.2,2.032902538
-0.9,0.462627205
3.5,0.016908292
1.9,3.601667088
3.2,2.826745184
0.7,0.540806937
1.8,1.635718351
2.9,0.097218414
1.9,2.997943001
0.7,2.621229559
1.3,0.367138696
0.8,0.666847956
0.7,0.324060894
0.7,0.923776639
0.7,0.48681758
1,2.431188715
0.6,1.409946348
1,1.28253962
1.8,0.934356469
1.5,0.063107813
0.7,0.046282718
1.3,2.269871143
0.7,2.317193785
1.3,0.178824206
0.9,1.191548965
1.4,3.509789775
0.6,2.87277393
1.2,2.677111216
0.7,1.300703375
1.7,0.659198711
1.6,0.495514698
23.3,0.663495891
21.3,2.398439386
20.9,0.239619595
23.1,3.431369408
20.4,2.784757746
21,1.286456555
21.4,2.401739517
20.9,1.103048755
20.7,2.949658701
22.8,0.523733854
20.5,2.726060064
23.3,1.06736583
20.5,2.081094336
23.8,1.308412769
19.6,1.056903172
24.6,2.853358449
20.5,0.753159153
19.2,2.726192892
24.6,2.656202102
23.6,2.628991128
20.8,1.953353116
21.1,3.175704032
23.2,1.841729043
23.9,3.269734481
19,3.468126243
20.7,1.204274724
24,0.963683465
24.3,1.627441434
24.8,0.589907209
20.2,0.477127473
21,2.043099272
20.9,0.907535322
21.2,2.83240875
24.3,1.048103244
22.9,2.401947203
22.4,2.010911473
20.7,1.960617568
19,1.257269675
20.4,2.006823691
24.6,0.176343594
19.3,0.847723849
19.2,2.352071271
24.3,1.152332144
20,1.806512617
23.8,0.964280465
24.4,2.913102474
24.4,0.232787821
19.4,1.310800544
20.9,2.983122842
21,2.556368837
21.3,0.125987792
19.7,3.417588047
24.1,2.913425902
24,0.95441744
21.1,0.48459158
22.9,0.96799817
20.6,3.527652328
24.1,1.914680646
19.1,3.49474213
20.6,0.045074669
22,0.740183884
21.7,0.435393816
23.6,1.898529705
20,2.878375025
21.9,0.832473909
24.6,0.041827867
20.4,3.148620218
23.7,2.218823644
23.9,3.469720141
20.6,2.323383702
18.9,0.184420039
23.8,0.031326565
23.3,1.784132787
23.8,2.03771323
19.4,1.207492621
19.8,2.477786517
23.8,1.835643181
22.2,3.139394752
20.7,2.392679423
20.6,0.441520815
24.4,0.011823885
18.9,0.31074662
17.8,3.224629782
20.8,0.603715606
19.9,1.646414272
17.2,1.543285825
17.9,2.593606325
14.2,2.261784142
20.9,2.131102047
21.8,2.918069769
20.8,1.504994732
19.7,1.462488022
19.4,0.990271464
18.4,3.087734776
15.2,1.749334285
21.9,0.992748123
21.9,2.215503795
16.4,3.031301985
20.6,3.653781729
16.9,0.410497397
14.4,0.580171131
20.7,2.988350524
21.6,3.349458749
21.1,0.213144428
14.9,1.648652248
21.6,0.301890683
14.2,2.848470259
18.9,1.65686571
20.4,2.331079364
21.1,0.019857205
16.7,2.417658555
19.2,1.000038087
20.7,3.274375212
21.1,0.859983209
20.9,2.471512786
16.2,3.275492089
14.4,1.922775207
15.4,2.236512148
20.7,0.701022558
20.2,2.429955757
14.2,3.342425888
17.9,1.452875449
21.3,0.038460733
20.8,2.305971595
14.1,2.776878672
19.7,3.082635468
21.1,2.74339732
17.6,0.966142063
20.5,1.950873763
20.9,3.38738891
22.2,1.546741222
21.9,0.849861598
22,2.743808209
15.4,1.782538497
14.2,2.481534463
14.3,2.088970248
21.3,2.299605179
14.2,2.282601593
15,0.339934569
21.9,1.806216838
18.3,3.269100183
20.8,3.504576658
21.7,2.323862459
20.8,0.718871429
18.8,2.886607386
14.8,3.556228032
18.7,2.35984101
21.4,2.604509809
19.6,3.550870382
18.6,2.16043473
21,3.145904754
19.1,3.010563432
21.3,0.507646828
20.7,1.801822435
14.6,3.063605478
20.5,3.315332754
21.8,2.406176724
18.2,3.53226677
17.4,0.984983808
18.6,3.556702832
21.1,1.38895435
21.7,3.046727927
16.1,1.744437283
21.6,3.612184623
15.7,0.114935839
21,0.096722866
21.8,2.433619763
16.1,0.757958636
22.7,3.372692217
17.7,1.690351555
19.5,0.972616708
16.7,2.578187457
22.2,0.028010037
21.3,0.731325886
15.6,3.650322255
18.1,2.652958033
20.9,0.067297128
15.8,3.168675462
17.6,1.04801121
19.4,2.997429951
23.5,0.179655524
18.1,0.118858003
21.8,1.969902669
25.8,1.564600372
17.5,1.933728762
25.1,3.375713867
23.3,1.849960475
19.1,3.359888402
17.8,0.321078585
16.6,3.4527223
26.2,2.002023961
17.4,0.372503528
24.5,0.042260103
17.2,3.139545395
26.6,2.158084067
26.9,2.110360498
26.3,1.427884509
16.9,1.671311305
26.8,1.936184488
16.6,0.720285757
17.1,2.238228845
16.1,0.681979413
26.6,0.055811901
18.3,2.671987999
16.8,1.430966336
17.9,2.403907099
25.5,0.054324971
25.8,0.502630368
27.3,1.454564517
17.2,1.941036719
17.3,1.022938951
24.3,3.215332189
27.3,2.088317295
20.2,0.744012107
16.6,1.250911725
17.3,2.560339468
17.3,0.526425005
16.2,1.88786572
21.4,2.874599199
17.2,2.938254197
25.7,0.710309917
16.7,1.488319676
16,0.193139254
22.5,2.000086612
26.7,2.138722715
17.2,3.277352759
16.1,2.748744873
26.7,1.495768793
26.5,3.287066058
17.2,0.038063492
17.7,2.294733097
26.1,2.351659298
25.8,1.035268765
27,1.508885871
26.4,2.061307724
15.9,3.472023082
25.9,0.559690427
20.6,0.995964223
17.5,1.983882268
24,1.353016836
18.2,3.212813115
25.7,1.071584078
18.8,3.269484503
20.4,2.44987936
19.2,3.242261806
18.7,0.736899131
16.5,1.313257391
18.9,0.403835897
25.9,2.869230557
19.7,1.974383924
21.1,1.553974843
19.6,1.468975771
20.3,1.397830344
24.9,2.627698432
26.1,1.462549464
16.4,1.175330001
25.9,1.147795582
17.3,1.962270983
25.4,0.530033211
16.8,2.388121995
26.3,3.327913163
20,0.897933722
15.9,2.255569685
26.3,1.862276782
17.9,3.197273001
19.4,1.616477354
26.9,0.954098474
25.5,3.579667794
17.4,1.058605917
19.8,3.469149243
26.1,3.620383281
26.9,3.1602853
25.3,1.273277275
17.7,2.76390301
31.1,2.830055009
27.7,1.488006259
31.1,3.171663697
21.5,0.078573138
22.2,1.104935496
22.3,0.907721906
23.8,1.901970017
22.4,3.541210482
21.5,2.783923419
22.3,2.980973755
26.1,1.712300928
31.7,0.852354952
26.4,2.444122483
33.1,2.073892251
35,0.773847017
21.3,3.109835682
20.4,3.507698475
20.9,2.415933342
32.4,0.475916003
21.2,3.188807058
34.9,1.834240751
33.3,1.937177471
20.5,1.523864548
24.9,2.34649228
20.8,0.075910276
20.4,1.773963742
23.6,0.045937053
29.2,1.786141131
24.7,2.197637883
34.4,0.829656336
32.7,1.209773958
23.1,3.079732939
34.9,3.176467563
21.1,2.890603997
30.2,0.545018838
34.2,2.355961558
20.4,0.552461589
33.7,0.394837568
32.6,2.10279359
22.6,3.576633118
20.8,0.367008265
32.2,1.757278418
29.9,0.948020593
21.6,0.712506953
30.7,1.181416278
22.4,2.532228507
24.2,2.752183398
22.1,3.365390331
21.1,1.530989023
21.4,1.011321471
34.3,2.469109303
31.2,1.812799441
20.7,3.304110022
34.3,1.737330857
34.8,2.529096295
20.6,0.729514173
34.8,3.286011571
20.4,1.117667648
20.6,3.07109667
34.2,1.997888682
22.2,2.965808918
28.5,0.077165023
22.9,2.092959266
23.3,3.056406495
22.1,1.435421333
26.8,1.747583352
30.6,2.880635176
33.3,0.476924053
23.6,1.590216892
33.8,1.369568385
23.3,0.20054776
22.7,1.160484811
33.6,0.198441645
33.6,1.044426692
21.8,0.069525431
22.6,1.827888013
35.2,3.650424917
20.6,1.720747303
33.3,0.622905349
23.1,2.815519452
20.4,2.333728633
33.3,2.784963611
21.7,3.486468833
20.8,1.192296134
34.7,1.632742477
34.5,3.003626492
20.7,1.95217043
34.1,0.24755436
21.6,3.111821347
24.3,1.128333663
24.4,2.188445247
24.1,3.578474379
30.8,0.352415857
33.2,2.769585123
21.8,0.707097041
25.2,3.600261434
31.1,2.257840945
26.5,3.136001278
25.3,3.156236867
26.6,3.290488009
30.2,0.297367467
25.1,2.249580157
30.8,0.648128463
27.2,1.553021456
26.8,0.43525716
25,1.375111003
31.8,0.328321156
24.9,3.34967799
24.6,3.05129338
32,0.511050983
34.9,2.341919492
31.7,0.903067369
23.3,2.420266274
24.6,2.162131985
23.6,0.562295537
33.9,1.262493531
35.4,2.625630081
35.4,0.060897222
30,0.133517323
26.1,2.166641016
23.3,1.566447994
32.2,2.184116712
24.3,2.486600359
32.8,3.635623641
25.8,1.340229166
28.9,1.890791408
34.6,1.175615635
23.7,2.388298497
30.2,1.329098086
35.3,2.933549359
23.9,2.015358631
24.2,0.654459709
30.6,0.231756114
34.4,1.905823742
34.1,1.06049608
28.3,2.69972263
25.7,2.100365138
25.9,2.335192847
24.4,1.153779758
35.1,1.545975577
22.4,2.141307431
29.8,3.652178669
33.9,0.846444881
23.8,1.93179859
23.4,0.994707367
30.6,2.934974527
33.5,0.382863173
23.7,0.835834119
35.4,3.011022349
34.6,0.671226912
22.4,1.651515789
28.6,2.583159611
26.3,1.888976948
26.6,1.825282438
30.3,1.980657969
22.6,2.251348768
35.5,0.557840366
34.3,2.395050915
22.9,1.438612095
26.7,0.099174755
25.8,1.700567069
31.4,0.27725169
29.3,0.41188289
35.1,0.650062113
29.7,0.904619444
22.4,2.739795712
23.2,0.546714333
33.7,1.726225711
22.9,2.148748803
32.6,0.72910738
24.4,1.589898422
27.9,3.348464739
26.9,1.478291865
33.3,0.341906772
24.7,2.601806903
22.7,2.899665555
28.1,0.05649022
32.2,2.187565985
27.7,2.859190313
22.4,0.992624904
23.2,0.67680954
33.6,1.203988869
33.1,1.207271827
33.7,2.267691485
25.3,2.330524826
23.1,1.275481688
27.4,3.511190172
35.6,2.363652865
28.8,3.117712554
27.5,2.380643615
25.6,0.797129488
22.7,2.411743044
26.3,2.99374407
30.9,1.492939424
28.2,2.70460769
29.6,1.777605771
27.8,3.120407871
26.2,2.868652484
34.3,3.243490237
26.1,3.243164147
35.2,2.361241245
24.3,2.510137651
24.1,0.177847615
35.8,1.555842944
34.8,3.45142738
24.9,0.114448345
24.4,0.230633445
25.4,1.147086857
24.7,1.519870961
23.6,0.206871739
35.7,3.542672711
33.7,3.384618305
32.1,1.149212938
29.4,1.332667892
35.3,0.381278706
25.6,2.934554452
35.8,2.046532689
35.3,1.842088567
29.2,1.385367383
27.6,0.129555532
27.1,3.245555506
23.7,0.885795053
35.7,3.291752426
28.7,0.715416094
35.1,3.016086643
28.3,0.544514351
28.9,3.631500499
25.1,1.708405626
32.1,1.290942
32.8,0.636187625
33.7,0.063177076
31.6,0.965473157
35.5,1.245204509
35.6,1.175219353
23.8,0.738545813
35.5,3.069612533
33.3,3.255186695
25.3,1.973691308
35,1.487896349
28.6,0.646989247
24.9,0.940701903
25.1,0.506324496
33.7,0.202066844
25.8,3.021619392
34.2,2.881712698
23.6,1.67413609
35.8,2.997161381
26.2,1.622665666
25.6,3.111644139
26.4,0.691415736
29.7,1.517703149
27.9,1.814590824
28.8,0.788709791
34.4,0.860663063
33.5,3.054224317
34.2,0.233328633
26.8,1.11148788
27.4,1.621617896
28,1.440803263
25.8,1.062431461
31.8,1.671739453
33.9,0.190372637
26.8,3.153699121
25.7,1.943446476
32.2,2.334760446
24.8,1.387098025
34.1,1.091787307
23.7,0.169744251
24.2,0.206979669
26.9,2.614663179
24.6,2.33728581
36.3,0.235255276
27.4,2.950327224
35.2,2.086650524
26.6,0.400774676
33.8,0.538783648
24.8,2.145755936
25.8,2.676564075
34.2,0.951871807
35.8,3.601061976
30.3,0.62856506
23.9,0.708266704
25.9,2.107509472
25.4,1.140193881
23.9,0.113952009
34.8,0.393307404
24.2,3.47572271
34.8,2.317883002
19.4,1.781613565
23.1,3.232255225
26.8,3.531241461
20.1,0.899248419
27.7,3.34284041
22.4,2.612516988
27.6,2.32818979
22.8,1.953858056
25.3,0.667022828
22.3,1.537638448
27.2,0.277977121
22.6,3.590925795
22.6,2.349145009
27.2,2.945679515
22.4,3.184535503
26,1.947356353
22.6,1.802521288
22.3,3.21499739
25,1.689202206
22.5,2.371030736
28.2,3.103959296
22.4,2.331489963
22.6,2.633463109
22.3,3.327677601
26.1,2.323167271
22.4,2.811324851
25.4,1.06363561
26,0.761198768
25.5,1.663266453
22.3,0.643270355
22.3,0.638690461
21.8,2.357925305
22.6,3.573849745
25.3,3.269677283
26.1,2.139742961
26.7,3.364166083
22.9,0.131345983
22.7,3.14908816
26.2,3.603861132
23.8,0.201060814
29.3,0.547612223
22.6,0.611409205
24.4,3.370232645
24.7,0.50411153
22.6,2.096279399
22.4,0.217597294
27.5,1.275246814
26.2,2.863292708
22.6,3.088863777
26.3,3.163644953
23.8,1.785866228
23.1,2.025969247
27.5,2.736352948
23.3,2.955197378
27.8,0.8823164
23.1,1.866208696
24.1,1.525504444
22.7,1.542903898
22.4,1.855611457
19.1,0.595085761
24.3,2.418689606
22,0.329256491
22.2,0.368182145
24.8,1.273608534
27.3,2.008590831
22.6,2.376706933
25,0.562433673
22.9,3.329138201
22.3,0.036239345
22.5,2.30174347
27.8,2.460252776
25.2,0.16239323
33.1,3.22512663
22.4,3.312522371
22.5,0.392574561
27.3,1.829424019
25.1,1.371202897
24.4,0.340856411
25.9,0.37775591
22.4,1.149918909
26.8,1.57562603
21.7,2.083806931
22.6,1.559242523
27.2,2.284888804
28.3,3.482997872
23.2,2.081063894
20.4,2.92206697
22.4,1.587600993
22.9,2.862344441
27,3.557603209
24.7,1.84285432
21.2,2.460709066
23.3,2.881551307
32.8,1.354364263
22.7,1.589134383
22.4,0.396155929
19.9,0.033250639
17.9,2.145765159
19.9,2.314364872
18.1,3.138411805
19.9,0.962237928
20.1,0.640764383
20.4,0.904301125
19.5,0.913389564
19.9,1.854699226
20,1.75749175
20.6,2.452986946
19.8,3.192091462
20.6,0.833994945
20,0.881440847
21.1,0.328518562
20.1,1.458705578
20.7,1.023428188
20.9,2.700471053
20.5,1.989790869
20.8,0.289154937
18.5,0.066504368
19.8,2.722223874
20.6,3.178287451
19.9,1.823473313
19.8,3.375292837
19.9,3.210094959
19.9,1.323756918
20.8,1.869657965
19.8,3.227423255
17.8,1.434351716
20,2.618682106
19.7,3.626629778
19.7,0.547496886
17.9,0.351170859
19.9,2.161809205
19.7,2.515053394
20.8,3.412731747
20,1.231549958
17.9,1.354359037
19.9,1.721147262
19.8,1.753781374
19.6,1.785821511
20,0.320090732
20.9,2.067640975
19.8,1.81731609
19.8,3.261144041
19.7,0.165210142
21,3.043934677
19.8,0.927083063
17.9,0.052887956
19.7,2.032342852
19.5,0.618019122
19.8,0.810067791
19.4,1.5344482
19.8,3.265873398
19.5,3.227023813
18.8,0.357512249
20.1,1.302568161
20.8,1.199063975
19.4,2.263151982
19.8,3.398223076
19.5,1.366707
19.7,2.138888183
18.1,1.736720303
18,0.143123438
20.4,2.21933834
20.4,0.828342541
18.2,1.398210447
19.9,0.748019578
18.3,1.618018888
20.1,3.050933163
20.3,2.194326128
21,0.13885058
19.9,0.075876564
20.5,3.193696716
20,2.347233777
19.4,1.171130933
19.7,3.09447
19.8,0.666943118
17.9,3.232613758
18.4,2.204312754
20.1,0.962887703
19.6,0.13602671
20,0.375049246
19.7,3.164097056
20.2,0.42939108
19.9,1.7751372
20.2,2.774059955
19.9,0.418669427
20.6,3.207496978
21,0.59004284
19.2,3.600710668
20.3,0.066337093
19.9,0.491798077
19.7,1.673744958
19.8,2.350615542
18.2,1.860305253
17.9,3.216704442
18.6,3.167718528
19.4,2.289692893
18.1,2.5892579
18.4,0.32751869
27,3.154605685
29.5,2.424542414
17.9,1.443795478
31,2.511735794
31.2,0.238456446
17.9,1.590652727
20.4,0.880117307
18.1,0.955705938
19.9,2.280578406
23.4,1.105110371
29.4,1.730467217
18.1,0.378116384
17.8,2.911071792
28.9,0.225186981
30.4,3.617326355
17.7,1.024203802
17.9,0.64542716
24.8,1.804251794
17.7,3.550123337
30.6,2.578347592
17.8,0.306205011
27.8,1.233096653
24.1,0.884963492
18.2,1.037898427
18,1.59970886
29.9,0.118860586
30.8,0.094924876
17.9,1.852885495
18.1,3.171947041
18,2.568929855
28.4,3.51694269
18.1,3.301463916
18.3,3.244248911
30.7,1.955793305
19.2,1.556223141
17.9,2.874968114
18.1,3.546588126
17.9,3.273230827
19.7,0.619494454
29.7,2.022256867
18,3.479343889
28.1,3.500123205
31.7,2.254744931
29.2,0.258675396
29.6,0.522940653
30.7,2.266036819
18,3.004761873
18.3,1.534896247
17.8,2.814223187
18.2,2.283065003
18.5,1.17416282
18.8,1.668182525
30.3,0.039968339
28.1,1.914724333
21.2,1.064868778
29.4,0.840051398
17.9,0.066651731
19,2.245379867
28.9,2.905858736
18,2.676289494
18.1,0.920745242
18.1,0.757970215
18.8,3.597431218
17.9,1.375822808
30.7,0.047792524
30.6,1.32412809
17.8,2.275321124
17.9,1.01084728
19.1,1.77670762
29.4,0.756670306
18.2,0.590956682
17.8,1.039967812
17.8,2.44502279
18.3,1.46484069
17.8,1.035927289
18.9,2.185402745
26.7,0.107096155
30.2,1.977113339
18.2,0.274185664
27.2,2.407962736
18.2,1.52139468
17.9,1.974233576
29.9,3.06657848
25.8,3.137391059
18,0.59786983
17.8,0.209853191
17.9,0.056495188
30.6,1.995539532
27.3,0.608350338
17.8,0.204053507
26.7,1.491041403
25.2,2.156539194
24.3,1.979161722
26,2.644906422
23.8,2.470149093
25.8,3.31967262
26.8,2.132937209
23.7,0.663930557
24.7,2.622732461
26.7,2.624478313
24.6,0.142545746
25.9,0.575340547
24.3,1.836273554
26.7,0.547132812
25,3.238578577
25.8,2.159473701
25.1,0.988859876
23.9,0.975802689
24.9,2.066296
26.7,1.550928693
24.3,0.478066904
26.8,0.35691401
23.7,2.863800209
26.7,2.997727221
24.1,1.263137742
27.3,0.447715803
26,0.259949258
25.9,2.690122525
27.1,0.063607353
24.1,3.443909103
24.2,1.12914413
26.9,0.843404562
27,1.799875143
23.6,0.804219394
25.6,0.118323007
27.4,2.93107549
25.3,2.424922278
23.7,2.251071346
26.7,3.23488195
25.1,2.565436926
25,3.032736102
27,2.445166604
25.5,1.308836733
26.4,1.996051482
25.6,2.421963636
23.9,0.667671161
27.3,3.028372852
26.7,3.189578666
24.3,3.504522985
26.8,3.457789354
26.4,2.891089428
24.3,1.717959946
23.9,0.208351192
26.8,3.599933283
24.1,0.293895053
23.8,1.100648382
26.8,0.114845946
26.8,2.373488464
25.1,1.492951288
26.1,0.512767961
25.9,1.391916528
26.6,2.445866297
24.9,1.572455551
25.7,3.538448472
27.2,1.500950472
24.6,1.542774192
26.3,1.052975473
25.8,3.01218902
26.2,1.486166123
23.7,3.427984579
25.6,3.480357869
25.6,2.496962206
25,2.534239427
24.3,0.15269379
23.6,2.448324034
25.6,3.228748912
27.1,0.31360712
25.4,0.886435589
24.9,3.428873795
24.3,2.725670208
24.7,0.15509758
25.7,1.907160501
26.4,1.979680133
26.1,1.465024602
23.7,1.478909928
26,0.436491503
26.6,2.653740182
24.8,3.178395757
26.2,1.298101887
27.3,1.519091672
26.8,3.188140136
26.9,0.571891715
26.8,3.64645954
23.7,2.796402511
26.6,3.050596368
24.4,0.977826654
19.2,0.386755585
31.2,1.587073527
23.3,2.135078974
30.8,2.262768498
28.3,2.209501812
21.3,2.176945161
19.7,0.559972528
18.6,0.324406862
22.8,2.683274499
21.4,2.538654707
27.4,0.39801424
31.1,0.43542272
24.1,1.069404548
30.3,3.175733584
19.3,2.743383251
28.8,2.648816976
18.7,0.582570278
18.6,1.628266616
19,1.607289324
19.1,0.709286363
30.9,2.154982887
29.5,2.89901487
19.1,0.285547433
31.1,2.72813611
19.2,0.527391816
29.1,2.340683453
21.7,1.012789725
18.5,0.398384228
29.8,0.20368578
31.6,1.162957374
31.6,1.584976727
21.6,2.764067579
31.5,2.718757327
22.4,3.0182628
29.6,2.800650259
31.6,0.338837654
31.1,2.534685076
18.8,2.284776812
22.1,3.116796667
19.2,1.68787133
22.3,0.920445037
23.9,2.291102064
30.9,3.01286897
31.6,2.502600638
29.4,0.50452466
26.8,1.056575695
27.9,0.02203767
19.3,1.438410204
18.4,2.596923858
31.6,2.759365144
23.3,2.221781859
18.5,2.975710417
19.5,2.277370276
30.8,2.600985409
19.2,3.426319316
31.3,2.757847239
19.2,1.522204678
19.2,2.730571578
30.8,0.892903723
22.9,1.104943603
20.2,2.970315361
24.6,2.319160874
30.1,3.622773988
19.6,3.627060572
31.7,3.51626765
19.4,2.720559487
19.2,3.536269481
31.3,2.199232648
22.1,2.412515812
18.9,0.545658283
31.6,2.544063057
21.2,1.29964977
23.8,1.085649517
30.5,3.413487415
25.9,1.170019756
18.9,2.940828972
24.8,1.266858773
19.8,0.615885951
31.4,2.764700188
21.6,0.157169447
20.9,3.580879178
30.2,2.444878003
19.1,2.92568499
30.5,0.568580712
19.1,1.878548719
19.3,3.171830343
21.3,1.369601652
21.4,0.01918096
25.3,3.285478808
31.1,0.715526551
19.2,1.335983426
19.3,0.568653251
31.1,3.077235219
30.4,3.494211123
26.4,3.206767122
18.6,1.194418095
26.8,3.014997136
24.8,2.085053418
28.3,3.378213494
23.8,1.606137771
23.6,0.943254723
31.3,3.048751996
25.2,2.158146282
32,1.711720007
26.4,0.807857775
30.9,0.164990485
25.3,2.700092056
27.1,2.371444185
25.7,1.903580345
29.3,0.266149753
30.8,0.681931453
25,2.426586174
24.1,2.588668678
28.6,1.148081272
24.8,1.417798927
23.8,1.890460782
31.3,3.567261117
31.6,2.517820973
32.4,1.565923032
32.1,3.533429337
24.9,1.347493227
26.3,1.809116488
23.6,3.477276062
26.8,2.052818488
31.4,0.742692936
30,1.014977438
22.8,1.699572831
29.7,3.535284088
23.6,0.998677737
28.2,3.525174242
24.6,3.490232007
23.1,0.74438424
27.7,2.359606494
23.5,1.270064324
26.9,1.304007719
31.2,1.806796768
27.8,0.631371747
31.4,0.052786838
30.1,1.906003971
27.3,0.865121427
25.3,3.212579462
27.1,3.310797679
25.4,0.691476933
32.3,0.357482534
29.9,0.491339532
30.5,1.811458835
24.2,0.722869187
24.2,3.341040014
24,0.443129365
23.2,0.241784739
32.2,2.376828359
30.9,0.224561885
23.4,0.261522846
32.2,2.025348856
26.4,3.225632731
25.4,3.358121367
32.3,1.766418307
31.6,0.463654707
29.7,2.435302365
26.2,3.408184948
25.9,1.62881645
29.4,2.298588512
26.6,0.899884962
24.4,1.668510562
29.1,0.863690533
23.7,2.771504852
22.9,3.36136064
31.7,0.25608965
23,2.714795415
25.8,1.183288075
29.3,0.950307827
29.1,2.401160364
25.9,0.114733389
23.2,3.495236791
28.7,0.498106044
28.6,2.219807429
31.9,1.244479687
29.8,0.353098969
32.4,0.71216851
32.1,3.266040714
24.4,0.243738373
22.8,1.920602507
23.1,2.478473274
24.3,2.924748762
23.3,0.804770498
31.9,0.519590181
25.6,2.730134923
24.3,3.401351671
27.7,1.909684559
27.1,2.333264315
28.6,2.714864632
23.3,1.779613487
21.9,3.22699367
21.3,3.405761552
24,0.752786839
28.2,2.686046609
19.6,3.592704511
28.8,2.685557199
27.4,3.500248025
21.9,1.95731702
21.8,1.274098696
27.5,0.077230468
21.8,0.784135513
20.6,0.181696693
23.2,2.594394278
19.8,0.49289881
28.8,1.938830077
20.6,0.898071911
20,3.267876166
22.4,3.217334567
25.1,0.017031615
26.7,2.844908296
28.6,1.68268819
20.3,2.215170961
25.8,3.604160678
20.3,3.018304749
19.6,3.552406532
21.6,3.483958911
19.8,2.067459323
21.8,1.36029609
20.2,2.505696254
27.8,2.198085292
26.8,2.109114332
28.2,1.741041555
27.2,0.627226222
21.7,3.287927744
20,2.930534387
23,1.800681446
20.1,1.290085027
26.7,2.843957686
20.8,2.5824973
20.2,1.726523773
20.2,3.44392046
19.7,3.371813343
20.1,3.600213089
20,1.664936655
28.2,2.113555024
20.2,0.961113122
27.9,1.19042845
20.1,0.140557181
25.3,2.945954151
20.1,0.044255557
29,2.187951381
19.9,2.279206374
25.4,2.481038672
20.1,2.468066555
28.3,3.267006449
28.2,1.778438844
29.3,3.126257504
28.1,1.04287334
19.7,2.788883349
27.9,0.312321599
20.1,0.787605669
20,0.989230777
28.6,1.596360336
21.8,2.286934117
22.1,2.498056889
27.2,2.899786296
23.7,1.741750133
21.6,0.623580335
21.9,2.134404532
19.7,0.28341183
19.8,2.518998787
28.2,1.950911882
19.6,3.457760096
19.9,0.369714812
20.3,3.105138296
20.1,3.129921391
28.7,1.142705437
24.4,3.637689579
28.7,3.560158016
20.1,0.987344014
20.2,1.768983634
24.2,1.561649989
28.8,1.867695501
23.5,3.19303214
20.2,3.004112716
23.9,2.107784997
24.1,2.761201253
22,2.555394678
27.9,0.373499981
28.2,3.226252265
24.6,2.123262419
20.2,3.241285092
19.7,0.17845016
28.2,3.065859944
21.8,0.495682378
27.8,2.598826944
23.8,2.903884601
23.8,0.660889952
18.2,0.833966132
19.2,0.544126747
20.2,2.704117111
26.7,2.695443226
23.1,2.686650105
21.4,3.435304485
21.8,1.683350871
17.3,0.581759562
23.7,0.836432782
17.6,1.543237484
24.3,1.237723135
17,0.511439631
24.1,0.31656618
15.7,1.77037039
23.8,3.470504749
20.8,1.839478861
18,2.559718216
