air_temp,humidity,Land_Type
25.0,75.2,Tropical Urban Green Spaces
25.0,34.6,Urban Cool Roofs
28.0,54.4,unknown
25.0,42.8,Urban Cool Roofs
29.0,36.8,Urban Cool Roofs
25.0,78.3,Tropical Urban Green Spaces
26.0,71.0,Tropical Urban Green Spaces
25.0,67.0,Tropical Urban Green Spaces
25.0,81.0,Tropical Storm Surge Defense
23.4,91.0,unknown
29.0,40.6,Urban Cool Roofs
24.0,81.0,unknown
26.0,57.0,unknown
25.0,41.7,Urban Cool Roofs
26.0,89.7,Tropical Storm Surge Defense
25.0,77.0,Tropical Urban Green Spaces
24.0,77.0,Tropical Urban Green Spaces
33.3,74.0,unknown
26.1,54.5,unknown
26.7,51.0,unknown
27.8,30.3,Urban Cool Roofs
27.0,67.7,Tropical Urban Green Spaces
28.0,67.8,Tropical Urban Green Spaces
27.0,77.7,Tropical Urban Green Spaces
27.0,88.4,Tropical Storm Surge Defense
29.0,54.1,unknown
27.0,51.6,unknown
26.0,57.6,unknown
24.0,51.6,unknown
23.0,62.3,Tropical Urban Green Spaces
23.0,38.0,Mediterranean Drought Management
21.1,99.0,unknown
21.0,99.0,unknown
24.2,76.5,Tropical Urban Green Spaces
22.0,99.0,unknown
22.0,97.0,unknown
24.0,20.6,unknown
24.7,23.3,unknown
24.8,23.7,unknown
24.0,78.2,Tropical Urban Green Spaces
24.0,62.3,Tropical Urban Green Spaces
24.9,47.7,Mediterranean Drought Management
24.3,21.1,unknown
25.0,78.0,Tropical Urban Green Spaces
24.1,88.7,unknown
24.1,50.3,unknown
26.1,22.0,unknown
24.2,38.3,Mediterranean Drought Management
24.8,70.0,Tropical Urban Green Spaces
23.3,93.0,unknown
27.0,81.0,Tropical Storm Surge Defense
25.0,87.0,Tropical Storm Surge Defense
20.1,83.0,unknown
22.7,81.0,unknown
37.1,34.0,unknown
24.5,73.0,Tropical Urban Green Spaces
35.5,32.0,unknown
33.1,41.0,Urban Cool Roofs
35.5,32.0,unknown
36.5,31.0,unknown
36.2,31.0,unknown
25.1,71.0,Tropical Urban Green Spaces
25.1,72.0,Tropical Urban Green Spaces
35.6,35.0,unknown
37.1,29.0,Desert Oasis Management
35.3,31.0,unknown
23.2,85.0,unknown
24.8,77.0,Tropical Urban Green Spaces
36.5,31.0,unknown
34.0,35.0,Urban Cool Roofs
36.5,34.0,unknown
25.3,85.0,Tropical Storm Surge Defense
26.6,85.0,Tropical Storm Surge Defense
22.1,91.0,unknown
20.3,87.0,unknown
25.1,78.0,Tropical Urban Green Spaces
25.5,86.0,Tropical Storm Surge Defense
21.1,93.0,unknown
26.5,77.0,Tropical Urban Green Spaces
21.5,96.0,unknown
27.5,77.0,Tropical Urban Green Spaces
29.2,71.0,Tropical Urban Green Spaces
27.2,85.1,Tropical Storm Surge Defense
20.8,95.0,unknown
26.2,76.0,Tropical Urban Green Spaces
26.1,82.0,Tropical Storm Surge Defense
23.2,91.0,unknown
20.8,94.0,unknown
21.6,81.0,unknown
27.4,71.0,Tropical Urban Green Spaces
26.2,85.0,Tropical Storm Surge Defense
21.1,97.0,unknown
28.1,84.0,Tropical Storm Surge Defense
27.7,72.0,Tropical Urban Green Spaces
22.5,87.0,unknown
27.6,77.0,Tropical Urban Green Spaces
28.1,75.0,Tropical Urban Green Spaces
28.3,76.0,Tropical Urban Green Spaces
27.8,77.0,Tropical Urban Green Spaces
25.5,91.0,Tropical Storm Surge Defense
21.8,81.0,unknown
20.5,93.0,unknown
28.7,85.0,Tropical Storm Surge Defense
25.8,86.0,Tropical Storm Surge Defense
26.1,88.0,Tropical Storm Surge Defense
30.6,75.0,unknown
20.1,97.0,unknown
30.2,77.0,unknown
23.1,82.0,unknown
31.1,66.0,unknown
24.8,84.0,unknown
30.1,71.0,unknown
33.2,64.0,unknown
24.8,82.0,unknown
31.1,66.0,unknown
23.1,89.0,unknown
28.3,75.0,Tropical Urban Green Spaces
27.1,78.0,Tropical Urban Green Spaces
23.1,86.0,unknown
23.7,93.0,unknown
28.1,75.0,Tropical Urban Green Spaces
23.1,89.0,unknown
29.5,71.0,Tropical Urban Green Spaces
22.8,86.0,unknown
29.1,72.0,Tropical Urban Green Spaces
25.2,88.0,Tropical Storm Surge Defense
31.7,62.0,unknown
28.8,87.0,Tropical Storm Surge Defense
27.5,86.0,Tropical Storm Surge Defense
23.1,80.5,unknown
23.5,91.0,unknown
30.5,66.0,unknown
24.2,88.0,unknown
29.5,71.0,Tropical Urban Green Spaces
31.1,58.0,unknown
24.8,78.0,Tropical Urban Green Spaces
30.8,61.0,unknown
30.2,64.0,unknown
30.8,72.0,unknown
32.1,64.0,unknown
25.1,81.0,Tropical Storm Surge Defense
29.8,66.0,Tropical Urban Green Spaces
24.8,77.0,Tropical Urban Green Spaces
32.1,57.0,unknown
28.1,77.0,Tropical Urban Green Spaces
27.6,79.0,Tropical Urban Green Spaces
23.0,84.0,unknown
29.1,71.0,Tropical Urban Green Spaces
29.1,72.0,Tropical Urban Green Spaces
23.5,87.0,unknown
24.5,91.0,unknown
26.5,88.0,Tropical Storm Surge Defense
22.6,85.0,unknown
25.5,92.0,Tropical Storm Surge Defense
27.8,81.0,Tropical Storm Surge Defense
29.1,75.0,Tropical Urban Green Spaces
25.4,89.0,Tropical Storm Surge Defense
28.5,82.0,Tropical Storm Surge Defense
28.1,78.0,Tropical Urban Green Spaces
33.1,43.2,Urban Cool Roofs
34.1,74.8,unknown
30.8,34.0,Urban Cool Roofs
32.5,48.0,Urban Cool Roofs
22.9,86.0,unknown
21.8,91.0,unknown
20.5,96.0,unknown
25.2,95.0,Tropical Storm Surge Defense
18.7,98.0,unknown
27.8,85.0,Tropical Storm Surge Defense
23.8,88.0,unknown
25.5,86.0,Tropical Storm Surge Defense
21.4,92.0,unknown
21.1,92.0,unknown
26.4,85.0,Tropical Storm Surge Defense
27.5,81.0,Tropical Storm Surge Defense
29.5,72.0,Tropical Urban Green Spaces
23.1,88.0,unknown
30.9,63.0,unknown
34.8,58.0,unknown
31.5,66.0,unknown
24.8,74.0,Tropical Urban Green Spaces
34.8,65.0,unknown
24.7,75.0,Tropical Urban Green Spaces
31.5,64.0,unknown
31.1,27.6,unknown
31.9,67.0,unknown
27.3,64.1,Tropical Urban Green Spaces
23.9,77.0,Tropical Urban Green Spaces
32.5,61.0,unknown
32.2,65.0,unknown
25.1,82.0,Tropical Storm Surge Defense
18.8,93.0,unknown
24.7,78.0,Tropical Urban Green Spaces
25.1,89.0,Tropical Storm Surge Defense
31.1,77.0,unknown
25.1,90.0,Tropical Storm Surge Defense
30.9,73.0,unknown
25.1,73.0,Tropical Urban Green Spaces
22.4,88.0,unknown
27.1,93.0,Tropical Storm Surge Defense
28.7,78.0,Tropical Urban Green Spaces
25.7,88.0,Tropical Storm Surge Defense
26.1,81.0,Tropical Storm Surge Defense
25.1,90.0,Tropical Storm Surge Defense
25.2,88.0,Tropical Storm Surge Defense
23.2,92.0,unknown
28.5,77.0,Tropical Urban Green Spaces
23.6,82.0,unknown
26.6,84.0,Tropical Storm Surge Defense
25.9,82.0,Tropical Storm Surge Defense
24.4,73.0,Tropical Urban Green Spaces
24.5,76.0,Tropical Urban Green Spaces
18.8,93.0,unknown
31.1,62.0,unknown
31.5,59.0,unknown
26.8,74.0,Tropical Urban Green Spaces
30.9,62.0,unknown
33.2,56.0,unknown
27.3,72.0,Tropical Urban Green Spaces
24.6,76.0,Tropical Urban Green Spaces
33.1,62.0,unknown
30.8,71.0,unknown
19.5,85.0,unknown
23.3,78.0,Tropical Urban Green Spaces
23.7,81.0,unknown
32.1,61.0,unknown
31.1,61.0,unknown
24.1,81.0,unknown
23.9,75.0,Tropical Urban Green Spaces
30.4,63.0,unknown
26.5,65.0,Tropical Urban Green Spaces
23.1,81.0,unknown
24.9,76.0,Tropical Urban Green Spaces
30.8,66.0,unknown
26.1,85.0,Tropical Storm Surge Defense
16.0,83.0,unknown
23.2,88.0,unknown
28.1,77.0,Tropical Urban Green Spaces
25.8,91.0,Tropical Storm Surge Defense
28.5,78.0,Tropical Urban Green Spaces
22.7,86.0,unknown
22.8,87.0,unknown
32.7,71.0,unknown
30.1,73.0,unknown
30.5,71.0,unknown
23.1,82.0,unknown
29.5,74.0,Tropical Urban Green Spaces
31.1,72.0,unknown
30.0,74.0,Tropical Urban Green Spaces
22.7,86.0,unknown
28.1,68.0,Tropical Urban Green Spaces
22.8,86.0,unknown
25.4,93.0,Tropical Storm Surge Defense
25.6,91.0,Tropical Storm Surge Defense
29.6,72.0,Tropical Urban Green Spaces
30.5,47.6,Urban Cool Roofs
28.8,74.0,Tropical Urban Green Spaces
22.6,88.0,unknown
26.2,81.0,Tropical Storm Surge Defense
26.6,78.0,Tropical Urban Green Spaces
26.1,77.0,Tropical Urban Green Spaces
32.2,61.0,unknown
30.8,68.0,unknown
25.1,77.0,Tropical Urban Green Spaces
24.9,78.0,Tropical Urban Green Spaces
32.5,61.0,unknown
31.1,63.0,unknown
27.8,64.0,Tropical Urban Green Spaces
29.4,65.0,Tropical Urban Green Spaces
26.8,73.0,Tropical Urban Green Spaces
29.8,63.0,Tropical Urban Green Spaces
25.8,81.0,Tropical Storm Surge Defense
29.8,73.0,Tropical Urban Green Spaces
31.2,61.0,unknown
23.8,81.0,unknown
26.1,79.0,Tropical Urban Green Spaces
27.8,66.0,Tropical Urban Green Spaces
23.7,82.0,unknown
29.8,71.0,Tropical Urban Green Spaces
23.8,78.0,Tropical Urban Green Spaces
31.7,64.0,unknown
27.2,81.0,Tropical Storm Surge Defense
28.1,78.0,Tropical Urban Green Spaces
23.9,91.0,unknown
22.1,89.0,unknown
31.8,82.0,Tropical Storm Surge Defense
24.3,78.0,Tropical Urban Green Spaces
26.1,86.0,Tropical Storm Surge Defense
29.9,85.0,Tropical Storm Surge Defense
24.1,85.0,unknown
33.1,79.0,unknown
26.3,77.0,Tropical Urban Green Spaces
32.1,71.0,unknown
22.8,88.0,unknown
27.8,74.0,Tropical Urban Green Spaces
27.2,74.0,Tropical Urban Green Spaces
32.1,71.0,unknown
24.1,85.0,unknown
32.1,70.0,unknown
31.8,71.0,unknown
29.7,73.0,Tropical Urban Green Spaces
23.0,85.0,unknown
22.8,86.0,unknown
29.8,72.0,Tropical Urban Green Spaces
23.2,84.0,unknown
29.6,75.0,Tropical Urban Green Spaces
23.2,85.0,unknown
31.4,69.0,unknown
32.5,71.0,unknown
23.8,83.0,unknown
30.2,73.0,unknown
27.1,78.0,Tropical Urban Green Spaces
30.2,72.0,unknown
24.1,81.0,unknown
29.7,74.0,Tropical Urban Green Spaces
24.0,81.0,unknown
23.4,87.0,unknown
31.5,71.0,unknown
28.7,77.0,Tropical Urban Green Spaces
30.1,80.0,Tropical Storm Surge Defense
29.7,78.0,Tropical Urban Green Spaces
30.5,73.0,unknown
31.5,72.0,unknown
23.7,85.0,unknown
23.8,85.0,unknown
24.2,81.0,unknown
30.2,75.0,unknown
31.1,72.0,unknown
27.1,75.0,Tropical Urban Green Spaces
25.5,76.0,Tropical Urban Green Spaces
30.8,71.0,unknown
25.1,78.0,Tropical Urban Green Spaces
31.5,65.0,unknown
30.7,68.0,unknown
24.1,81.0,unknown
32.1,63.0,unknown
24.9,78.0,Tropical Urban Green Spaces
23.3,78.0,Tropical Urban Green Spaces
32.1,62.0,unknown
0.6,76.0,unknown
32.1,61.0,unknown
25.1,71.0,Tropical Urban Green Spaces
32.2,55.0,unknown
23.7,78.0,Tropical Urban Green Spaces
30.8,61.0,unknown
24.2,77.0,Tropical Urban Green Spaces
24.1,79.0,Tropical Urban Green Spaces
23.5,78.0,Tropical Urban Green Spaces
25.8,73.0,Tropical Urban Green Spaces
30.8,58.0,unknown
24.8,79.0,Tropical Urban Green Spaces
25.1,75.0,Tropical Urban Green Spaces
33.1,56.0,unknown
32.1,51.0,unknown
20.1,85.0,unknown
29.8,56.0,unknown
30.1,57.0,unknown
33.4,51.0,unknown
2.3,72.0,unknown
26.1,73.0,Tropical Urban Green Spaces
32.1,52.0,unknown
30.8,56.0,unknown
23.7,75.0,Tropical Urban Green Spaces
23.1,81.0,unknown
31.1,52.0,unknown
23.1,79.0,Tropical Urban Green Spaces
32.7,61.0,unknown
32.1,51.0,unknown
22.9,82.0,unknown
33.5,53.0,unknown
24.1,79.0,Tropical Urban Green Spaces
26.1,76.0,Tropical Urban Green Spaces
24.1,78.0,Tropical Urban Green Spaces
32.1,51.0,unknown
33.1,51.0,unknown
30.9,48.0,Urban Cool Roofs
23.5,76.0,Tropical Urban Green Spaces
32.1,51.0,unknown
23.8,77.0,Tropical Urban Green Spaces
32.5,51.0,unknown
31.8,49.0,Urban Cool Roofs
30.5,64.0,unknown
30.1,57.0,unknown
29.8,66.0,Tropical Urban Green Spaces
23.1,78.0,Tropical Urban Green Spaces
30.1,62.0,unknown
22.9,77.0,Tropical Urban Green Spaces
30.8,55.0,unknown
23.6,78.0,Tropical Urban Green Spaces
31.4,61.0,unknown
27.4,81.0,Tropical Storm Surge Defense
26.8,77.0,Tropical Urban Green Spaces
30.1,55.0,unknown
24.1,85.0,unknown
28.7,75.0,Tropical Urban Green Spaces
29.5,71.0,Tropical Urban Green Spaces
29.1,75.0,Tropical Urban Green Spaces
23.1,85.0,unknown
25.1,76.0,Tropical Urban Green Spaces
32.2,59.0,unknown
32.4,61.0,unknown
29.4,74.0,Tropical Urban Green Spaces
29.7,60.0,Tropical Urban Green Spaces
30.9,58.0,unknown
24.5,77.0,Tropical Urban Green Spaces
22.8,82.0,unknown
26.3,79.0,Tropical Urban Green Spaces
26.5,78.0,Tropical Urban Green Spaces
25.1,71.0,Tropical Urban Green Spaces
24.8,81.0,unknown
26.2,77.0,Tropical Urban Green Spaces
24.7,77.0,Tropical Urban Green Spaces
26.2,78.0,Tropical Urban Green Spaces
29.8,66.0,Tropical Urban Green Spaces
21.7,80.0,Tropical Urban Green Spaces
24.7,75.0,Tropical Urban Green Spaces
30.6,61.0,unknown
28.1,72.0,Tropical Urban Green Spaces
28.5,58.0,unknown
22.7,81.0,unknown
30.1,60.0,unknown
22.1,82.0,unknown
27.2,78.0,Tropical Urban Green Spaces
27.7,63.0,Tropical Urban Green Spaces
21.8,85.0,unknown
30.8,66.0,unknown
30.2,67.0,unknown
29.1,61.0,Tropical Urban Green Spaces
22.1,86.0,unknown
28.7,60.0,Tropical Urban Green Spaces
28.9,58.0,unknown
23.7,77.0,Tropical Urban Green Spaces
28.8,67.0,Tropical Urban Green Spaces
29.5,72.0,Tropical Urban Green Spaces
28.5,63.0,Tropical Urban Green Spaces
23.1,81.0,unknown
24.1,75.0,Tropical Urban Green Spaces
28.8,64.0,Tropical Urban Green Spaces
32.1,63.0,unknown
23.8,78.0,Tropical Urban Green Spaces
27.8,62.0,Tropical Urban Green Spaces
21.8,81.0,unknown
23.5,87.0,unknown
33.1,61.0,unknown
31.5,61.0,unknown
24.1,83.0,unknown
32.8,62.0,unknown
32.1,62.0,unknown
32.4,67.0,unknown
33.1,57.0,unknown
25.1,78.0,Tropical Urban Green Spaces
24.1,79.0,Tropical Urban Green Spaces
31.1,61.0,unknown
24.2,88.0,unknown
30.2,66.0,unknown
30.1,71.0,unknown
27.1,85.0,Tropical Storm Surge Defense
24.8,77.0,Tropical Urban Green Spaces
33.1,55.0,unknown
32.1,51.0,unknown
24.8,77.0,Tropical Urban Green Spaces
32.5,63.2,unknown
24.2,77.0,Tropical Urban Green Spaces
27.6,61.0,Tropical Urban Green Spaces
33.7,51.0,unknown
25.0,83.0,Tropical Storm Surge Defense
33.3,52.0,unknown
32.1,57.0,unknown
27.5,65.0,Tropical Urban Green Spaces
26.7,67.0,Tropical Urban Green Spaces
31.8,51.0,unknown
32.9,52.0,unknown
32.5,53.0,unknown
33.2,50.0,Urban Cool Roofs
24.2,74.0,Tropical Urban Green Spaces
27.1,68.0,Tropical Urban Green Spaces
16.6,61.0,Sub-Arctic Summer Heat Management
33.1,48.0,Urban Cool Roofs
30.9,48.4,Urban Cool Roofs
25.1,71.0,Tropical Urban Green Spaces
24.2,81.0,unknown
32.5,56.0,unknown
32.1,61.0,unknown
30.5,63.0,unknown
23.8,78.0,Tropical Urban Green Spaces
30.1,57.0,unknown
30.1,66.0,unknown
26.5,77.0,Tropical Urban Green Spaces
28.5,71.0,Tropical Urban Green Spaces
24.1,81.0,unknown
23.5,77.0,Tropical Urban Green Spaces
32.1,51.0,unknown
30.5,61.0,unknown
25.1,75.0,Tropical Urban Green Spaces
25.8,75.0,Tropical Urban Green Spaces
31.1,58.0,unknown
31.5,57.0,unknown
27.1,76.0,Tropical Urban Green Spaces
23.1,77.0,Tropical Urban Green Spaces
23.2,79.0,Tropical Urban Green Spaces
32.1,54.0,unknown
33.1,55.0,unknown
32.5,61.0,unknown
23.1,81.0,unknown
31.7,58.0,unknown
41.6,58.0,unknown
32.1,48.0,Urban Cool Roofs
33.1,51.0,unknown
33.0,57.0,unknown
32.9,59.4,unknown
23.1,78.0,Tropical Urban Green Spaces
33.5,51.0,unknown
30.1,49.0,Urban Cool Roofs
22.1,82.0,unknown
23.5,77.0,Tropical Urban Green Spaces
32.7,57.0,unknown
32.1,58.0,unknown
32.1,27.1,unknown
33.7,49.0,Urban Cool Roofs
30.6,53.0,unknown
23.4,78.0,Tropical Urban Green Spaces
31.1,51.0,unknown
23.8,77.0,Tropical Urban Green Spaces
32.0,57.0,unknown
31.4,55.0,unknown
23.2,78.0,Tropical Urban Green Spaces
32.8,51.0,unknown
23.1,79.0,Tropical Urban Green Spaces
32.1,49.0,Urban Cool Roofs
23.2,81.0,unknown
30.5,61.0,unknown
23.5,78.0,Tropical Urban Green Spaces
23.8,77.0,Tropical Urban Green Spaces
31.6,57.0,unknown
29.8,66.0,Tropical Urban Green Spaces
24.5,77.0,Tropical Urban Green Spaces
23.1,76.0,Tropical Urban Green Spaces
24.6,78.0,Tropical Urban Green Spaces
25.1,77.0,Tropical Urban Green Spaces
21.0,78.0,Tropical Urban Green Spaces
32.0,45.0,Urban Cool Roofs
34.0,39.0,Urban Cool Roofs
23.0,77.0,Tropical Urban Green Spaces
32.0,49.0,Urban Cool Roofs
33.0,48.0,Urban Cool Roofs
23.0,76.0,Tropical Urban Green Spaces
32.0,46.0,Urban Cool Roofs
31.0,54.0,unknown
32.0,51.0,unknown
32.0,47.0,Urban Cool Roofs
24.0,82.0,unknown
33.0,48.0,Urban Cool Roofs
23.6,80.0,Tropical Urban Green Spaces
31.0,51.0,unknown
24.4,77.0,Tropical Urban Green Spaces
32.5,48.0,Urban Cool Roofs
33.0,45.0,Urban Cool Roofs
32.8,51.0,unknown
33.8,45.0,Urban Cool Roofs
24.1,77.0,Tropical Urban Green Spaces
33.0,42.0,Urban Cool Roofs
33.3,39.0,Urban Cool Roofs
21.7,71.0,Tropical Urban Green Spaces
32.0,35.0,Urban Cool Roofs
33.2,35.0,Urban Cool Roofs
22.0,72.0,Tropical Urban Green Spaces
33.0,39.0,Urban Cool Roofs
33.0,35.0,Urban Cool Roofs
31.0,56.0,unknown
27.1,67.0,Tropical Urban Green Spaces
30.2,67.0,unknown
15.7,37.0,unknown
23.0,71.0,Tropical Urban Green Spaces
27.0,71.0,Tropical Urban Green Spaces
23.1,80.0,Tropical Urban Green Spaces
12.8,88.2,unknown
23.0,75.5,Tropical Urban Green Spaces
28.0,67.0,Tropical Urban Green Spaces
22.0,81.0,unknown
25.1,81.0,Tropical Storm Surge Defense
29.0,61.0,Tropical Urban Green Spaces
34.1,35.0,Urban Cool Roofs
25.0,74.0,Tropical Urban Green Spaces
33.1,31.0,Urban Cool Roofs
22.0,78.0,Tropical Urban Green Spaces
33.7,34.0,Urban Cool Roofs
23.0,77.0,Tropical Urban Green Spaces
32.8,31.0,Urban Cool Roofs
32.4,33.0,Urban Cool Roofs
23.0,78.0,Tropical Urban Green Spaces
33.2,33.0,Urban Cool Roofs
30.8,54.0,unknown
35.1,45.0,unknown
24.0,78.0,Tropical Urban Green Spaces
35.0,37.0,Urban Cool Roofs
25.0,76.0,Tropical Urban Green Spaces
33.0,39.0,Urban Cool Roofs
34.0,39.0,Urban Cool Roofs
21.0,76.0,Tropical Urban Green Spaces
25.0,76.0,Tropical Urban Green Spaces
23.1,65.0,Tropical Urban Green Spaces
35.6,48.0,unknown
37.2,39.0,unknown
25.2,75.0,Tropical Urban Green Spaces
25.0,77.0,Tropical Urban Green Spaces
24.0,79.0,Tropical Urban Green Spaces
25.1,84.0,Tropical Storm Surge Defense
22.0,83.0,unknown
35.0,33.0,Urban Cool Roofs
33.0,41.0,Urban Cool Roofs
25.0,77.0,Tropical Urban Green Spaces
33.1,38.0,Urban Cool Roofs
37.0,32.0,unknown
23.6,77.0,Tropical Urban Green Spaces
24.1,78.0,Tropical Urban Green Spaces
33.1,61.0,unknown
37.1,39.0,unknown
34.1,41.0,Urban Cool Roofs
37.4,31.0,unknown
25.1,76.0,Tropical Urban Green Spaces
23.9,79.0,Tropical Urban Green Spaces
27.1,77.0,Tropical Urban Green Spaces
37.2,38.0,unknown
33.9,32.0,Urban Cool Roofs
38.2,30.0,Desert Oasis Management
25.7,75.0,Tropical Urban Green Spaces
34.8,41.0,Urban Cool Roofs
24.5,75.0,Tropical Urban Green Spaces
34.0,32.0,Urban Cool Roofs
38.1,31.0,unknown
33.5,34.0,Urban Cool Roofs
37.0,32.0,unknown
24.9,76.0,Tropical Urban Green Spaces
29.4,65.0,Tropical Urban Green Spaces
2.7,78.0,unknown
25.0,74.0,Tropical Urban Green Spaces
32.8,37.0,Urban Cool Roofs
36.6,34.0,unknown
35.8,42.0,unknown
23.0,79.0,Tropical Urban Green Spaces
32.1,41.0,Urban Cool Roofs
22.8,79.0,Tropical Urban Green Spaces
33.1,48.0,Urban Cool Roofs
31.1,55.0,unknown
22.1,81.0,unknown
36.1,41.0,unknown
32.2,47.0,Urban Cool Roofs
34.1,48.0,Urban Cool Roofs
37.1,39.0,unknown
23.1,77.0,Tropical Urban Green Spaces
34.1,55.0,unknown
31.1,62.0,unknown
25.1,68.0,Tropical Urban Green Spaces
32.9,51.0,unknown
33.0,41.0,Urban Cool Roofs
32.8,47.0,Urban Cool Roofs
24.1,69.0,Tropical Urban Green Spaces
37.8,31.0,unknown
33.8,46.0,Urban Cool Roofs
36.1,35.0,unknown
24.2,69.0,Tropical Urban Green Spaces
32.5,41.0,Urban Cool Roofs
26.2,62.0,Tropical Urban Green Spaces
26.7,61.0,Tropical Urban Green Spaces
34.8,34.0,Urban Cool Roofs
38.2,27.0,Desert Oasis Management
25.6,62.0,Tropical Urban Green Spaces
35.1,36.0,unknown
33.1,41.0,Urban Cool Roofs
25.0,62.0,Tropical Urban Green Spaces
22.0,60.0,Tropical Urban Green Spaces
34.1,38.0,Urban Cool Roofs
34.2,38.0,Urban Cool Roofs
32.0,59.0,unknown
30.1,56.0,unknown
24.4,69.0,Tropical Urban Green Spaces
24.0,71.0,Tropical Urban Green Spaces
27.1,66.0,Tropical Urban Green Spaces
30.2,58.0,unknown
33.2,49.0,Urban Cool Roofs
25.2,69.0,Tropical Urban Green Spaces
34.1,46.0,Urban Cool Roofs
27.2,63.0,Tropical Urban Green Spaces
37.2,31.0,unknown
35.1,39.0,unknown
40.1,27.0,Desert Oasis Management
36.7,38.0,unknown
36.5,39.0,unknown
27.7,55.0,unknown
40.7,28.0,Desert Oasis Management
26.1,61.0,Tropical Urban Green Spaces
30.1,38.0,Urban Cool Roofs
41.2,22.0,Desert Oasis Management
37.2,26.0,Desert Oasis Management
41.2,24.0,Desert Oasis Management
39.1,29.0,Desert Oasis Management
38.1,31.0,unknown
30.1,51.0,unknown
24.2,78.0,Tropical Urban Green Spaces
36.1,43.0,unknown
38.1,29.0,Desert Oasis Management
35.1,32.0,unknown
25.1,68.0,Tropical Urban Green Spaces
39.2,28.0,Desert Oasis Management
38.4,31.0,unknown
36.2,36.0,unknown
28.1,59.0,unknown
38.3,33.0,unknown
25.3,66.0,Tropical Urban Green Spaces
35.2,41.0,unknown
25.8,59.0,unknown
35.8,32.0,unknown
25.8,59.0,unknown
38.1,27.0,Desert Oasis Management
35.1,32.0,unknown
25.3,61.0,Tropical Urban Green Spaces
35.1,39.0,unknown
13.3,71.0,Temperate Wetland Restoration
35.9,39.0,unknown
34.1,34.0,Urban Cool Roofs
41.6,31.0,unknown
26.2,61.0,Tropical Urban Green Spaces
34.1,32.0,Urban Cool Roofs
36.1,35.0,unknown
28.1,58.0,unknown
34.8,35.0,Urban Cool Roofs
26.1,61.0,Tropical Urban Green Spaces
34.1,35.0,Urban Cool Roofs
37.9,76.7,unknown
26.1,69.0,Tropical Urban Green Spaces
35.2,35.0,unknown
36.1,31.0,unknown
25.6,72.0,Tropical Urban Green Spaces
35.9,30.0,Desert Oasis Management
25.0,75.0,Tropical Urban Green Spaces
34.7,34.0,Urban Cool Roofs
26.2,67.0,Tropical Urban Green Spaces
38.1,31.0,unknown
38.1,31.0,unknown
38.1,38.0,unknown
26.2,51.0,unknown
38.2,31.0,unknown
25.1,77.0,Tropical Urban Green Spaces
37.1,32.0,unknown
35.5,36.0,unknown
36.1,35.0,unknown
28.1,62.0,Tropical Urban Green Spaces
36.2,35.0,unknown
32.2,53.0,unknown
27.8,62.0,Tropical Urban Green Spaces
37.4,28.0,Desert Oasis Management
35.1,33.0,unknown
24.7,63.0,Tropical Urban Green Spaces
27.2,54.0,unknown
36.0,46.1,unknown
38.9,24.0,Desert Oasis Management
26.0,56.0,unknown
33.0,29.0,unknown
41.7,65.0,unknown
35.1,30.0,Desert Oasis Management
36.0,24.0,Desert Oasis Management
26.1,64.8,Tropical Urban Green Spaces
26.9,66.0,Tropical Urban Green Spaces
35.3,37.0,unknown
36.3,36.0,unknown
36.1,25.0,Desert Oasis Management
26.3,58.0,unknown
35.1,31.0,unknown
36.1,28.0,Desert Oasis Management
25.2,57.0,unknown
24.8,71.0,Tropical Urban Green Spaces
25.8,71.0,Tropical Urban Green Spaces
36.7,39.0,unknown
35.1,45.0,unknown
34.8,34.0,Urban Cool Roofs
25.2,61.0,Tropical Urban Green Spaces
36.1,78.8,unknown
37.3,32.0,unknown
25.0,59.0,unknown
38.2,36.0,unknown
38.1,27.4,Desert Oasis Management
35.6,65.8,unknown
26.0,51.0,unknown
35.0,35.0,Urban Cool Roofs
36.0,43.6,unknown
25.0,59.0,unknown
38.4,32.5,unknown
38.4,88.7,unknown
24.5,63.4,Tropical Urban Green Spaces
35.0,83.6,Tropical Storm Surge Defense
35.8,35.0,unknown
36.9,31.0,unknown
36.0,33.0,unknown
36.8,31.0,unknown
39.0,34.9,unknown
37.1,27.0,Desert Oasis Management
35.7,29.0,Desert Oasis Management
27.9,59.0,unknown
26.0,57.0,unknown
28.1,62.0,Tropical Urban Green Spaces
38.3,45.0,unknown
36.6,42.0,unknown
34.1,45.0,Urban Cool Roofs
26.5,78.0,Tropical Urban Green Spaces
27.2,71.0,Tropical Urban Green Spaces
36.0,46.0,unknown
34.0,51.0,unknown
25.0,71.0,Tropical Urban Green Spaces
37.0,45.0,unknown
25.0,67.0,Tropical Urban Green Spaces
34.0,50.0,Urban Cool Roofs
33.3,70.0,unknown
32.2,62.0,unknown
24.0,81.0,unknown
25.1,81.0,Tropical Storm Surge Defense
25.0,67.0,Tropical Urban Green Spaces
26.0,71.0,Tropical Urban Green Spaces
35.0,35.0,Urban Cool Roofs
28.0,55.0,unknown
28.4,59.0,unknown
38.5,29.0,Desert Oasis Management
27.0,58.0,unknown
33.9,33.0,Urban Cool Roofs
35.1,31.0,unknown
34.0,34.0,Urban Cool Roofs
38.3,29.0,Desert Oasis Management
27.0,55.0,unknown
28.0,54.0,unknown
27.0,71.0,Tropical Urban Green Spaces
35.1,34.0,unknown
37.0,30.0,Desert Oasis Management
