air_temp,humidity,Land_Type
20.4,80.0,Tropical Urban Green Spaces
28.1,67.0,Tropical Urban Green Spaces
26.8,73.0,Tropical Urban Green Spaces
24.0,50.0,Mediterranean Drought Management
20.8,78.0,Tropical Urban Green Spaces
27.4,70.0,Tropical Urban Green Spaces
24.8,50.0,Mediterranean Drought Management
19.6,68.0,Sub-Arctic Summer Heat Management
27.8,63.0,Tropical Urban Green Spaces
23.8,49.0,Mediterranean Drought Management
22.7,72.0,Tropical Urban Green Spaces
26.7,74.0,Tropical Urban Green Spaces
26.5,74.0,Tropical Urban Green Spaces
27.9,63.0,Tropical Urban Green Spaces
23.8,68.0,Tropical Urban Green Spaces
29.2,63.0,Tropical Urban Green Spaces
20.7,60.0,Tropical Urban Green Spaces
20.4,62.0,Tropical Urban Green Spaces
21.6,74.0,Tropical Urban Green Spaces
28.4,62.0,Tropical Urban Green Spaces
20.3,62.0,Tropical Urban Green Spaces
28.8,65.0,Tropical Urban Green Spaces
26.2,76.0,Tropical Urban Green Spaces
19.4,75.0,Temperate Wetland Restoration
21.7,74.0,Tropical Urban Green Spaces
20.6,60.0,Tropical Urban Green Spaces
25.1,49.0,Urban Cool Roofs
20.6,79.0,Tropical Urban Green Spaces
21.9,74.0,Tropical Urban Green Spaces
25.4,81.0,Tropical Storm Surge Defense
28.1,67.0,Tropical Urban Green Spaces
19.4,73.0,Temperate Wetland Restoration
28.8,62.0,Tropical Urban Green Spaces
24.4,50.0,Mediterranean Drought Management
21.6,74.0,Tropical Urban Green Spaces
27.7,69.0,Tropical Urban Green Spaces
25.7,80.0,Tropical Storm Surge Defense
23.3,69.0,Tropical Urban Green Spaces
20.0,65.0,Tropical Urban Green Spaces
26.9,63.0,Tropical Urban Green Spaces
22.3,73.0,Tropical Urban Green Spaces
25.3,82.0,Tropical Storm Surge Defense
27.6,63.0,Tropical Urban Green Spaces
19.5,67.0,Sub-Arctic Summer Heat Management
27.4,63.0,Tropical Urban Green Spaces
29.1,63.0,Tropical Urban Green Spaces
19.6,70.0,Sub-Arctic Summer Heat Management
29.2,63.0,Tropical Urban Green Spaces
21.1,76.0,Tropical Urban Green Spaces
21.2,75.0,Tropical Urban Green Spaces
25.7,49.0,Urban Cool Roofs
28.3,66.0,Tropical Urban Green Spaces
24.6,67.0,Tropical Urban Green Spaces
25.8,65.0,Tropical Urban Green Spaces
19.7,69.0,Sub-Arctic Summer Heat Management
19.4,79.0,Temperate Wetland Restoration
28.1,67.0,Tropical Urban Green Spaces
25.5,49.0,Urban Cool Roofs
25.8,78.0,Tropical Urban Green Spaces
19.5,71.0,Temperate Wetland Restoration
26.4,64.0,Tropical Urban Green Spaces
21.4,74.0,Tropical Urban Green Spaces
25.5,65.0,Tropical Urban Green Spaces
28.7,62.0,Tropical Urban Green Spaces
25.5,80.0,Tropical Storm Surge Defense
26.2,84.0,Tropical Storm Surge Defense
26.7,82.0,Tropical Storm Surge Defense
26.8,82.0,Tropical Storm Surge Defense
29.7,73.0,Tropical Urban Green Spaces
28.3,77.0,Tropical Urban Green Spaces
29.6,74.0,Tropical Urban Green Spaces
27.0,81.0,Tropical Storm Surge Defense
28.9,76.0,Tropical Urban Green Spaces
29.6,74.0,Tropical Urban Green Spaces
29.7,73.0,Tropical Urban Green Spaces
28.5,76.0,Tropical Urban Green Spaces
26.4,82.0,Tropical Storm Surge Defense
25.7,85.0,Tropical Storm Surge Defense
28.8,75.0,Tropical Urban Green Spaces
26.3,83.0,Tropical Storm Surge Defense
29.9,72.0,Tropical Urban Green Spaces
27.9,78.0,Tropical Urban Green Spaces
29.8,72.0,Tropical Urban Green Spaces
28.7,76.0,Tropical Urban Green Spaces
27.3,79.0,Tropical Urban Green Spaces
27.7,78.0,Tropical Urban Green Spaces
26.7,81.0,Tropical Storm Surge Defense
27.6,80.0,Tropical Storm Surge Defense
25.2,87.0,Tropical Storm Surge Defense
29.6,73.0,Tropical Urban Green Spaces
26.3,82.0,Tropical Storm Surge Defense
29.7,73.0,Tropical Urban Green Spaces
25.5,87.0,Tropical Storm Surge Defense
29.8,73.0,Tropical Urban Green Spaces
29.7,72.0,Tropical Urban Green Spaces
28.9,75.0,Tropical Urban Green Spaces
26.1,83.0,Tropical Storm Surge Defense
25.4,89.0,Tropical Storm Surge Defense
25.6,87.0,Tropical Storm Surge Defense
27.1,83.0,Tropical Storm Surge Defense
27.1,82.0,Tropical Storm Surge Defense
25.3,88.0,Tropical Storm Surge Defense
25.2,87.0,Tropical Storm Surge Defense
25.1,87.0,Tropical Storm Surge Defense
26.9,84.0,Tropical Storm Surge Defense
27.1,84.0,Tropical Storm Surge Defense
27.1,83.0,Tropical Storm Surge Defense
25.9,83.0,Tropical Storm Surge Defense
27.0,84.0,Tropical Storm Surge Defense
25.1,87.0,Tropical Storm Surge Defense
25.1,90.0,Tropical Storm Surge Defense
25.8,84.0,Tropical Storm Surge Defense
27.1,83.0,Tropical Storm Surge Defense
26.9,84.0,Tropical Storm Surge Defense
27.0,84.0,Tropical Storm Surge Defense
26.9,83.0,Tropical Storm Surge Defense
25.1,87.0,Tropical Storm Surge Defense
26.8,84.0,Tropical Storm Surge Defense
27.1,83.0,Tropical Storm Surge Defense
25.1,87.0,Tropical Storm Surge Defense
26.9,84.0,Tropical Storm Surge Defense
27.0,84.0,Tropical Storm Surge Defense
26.8,85.0,Tropical Storm Surge Defense
25.1,86.0,Tropical Storm Surge Defense
26.8,83.0,Tropical Storm Surge Defense
27.0,83.0,Tropical Storm Surge Defense
27.0,84.0,Tropical Storm Surge Defense
26.7,85.0,Tropical Storm Surge Defense
27.0,83.0,Tropical Storm Surge Defense
25.5,85.0,Tropical Storm Surge Defense
25.3,86.0,Tropical Storm Surge Defense
25.4,86.0,Tropical Storm Surge Defense
26.8,84.0,Tropical Storm Surge Defense
27.1,82.0,Tropical Storm Surge Defense
25.1,87.0,Tropical Storm Surge Defense
25.0,87.0,Tropical Storm Surge Defense
25.0,88.0,Tropical Storm Surge Defense
25.1,91.0,Tropical Storm Surge Defense
26.2,86.0,Tropical Storm Surge Defense
27.1,83.0,Tropical Storm Surge Defense
25.1,89.0,Tropical Storm Surge Defense
26.9,84.0,Tropical Storm Surge Defense
25.4,88.0,Tropical Storm Surge Defense
25.6,84.0,Tropical Storm Surge Defense
26.9,84.0,Tropical Storm Surge Defense
26.8,85.0,Tropical Storm Surge Defense
25.3,86.0,Tropical Storm Surge Defense
27.3,82.0,Tropical Storm Surge Defense
26.8,84.0,Tropical Storm Surge Defense
25.6,88.0,Tropical Storm Surge Defense
28.1,68.0,Tropical Urban Green Spaces
29.2,64.0,Tropical Urban Green Spaces
32.6,49.0,Urban Cool Roofs
28.3,66.0,Tropical Urban Green Spaces
26.1,87.0,Tropical Storm Surge Defense
26.3,86.0,Tropical Storm Surge Defense
32.6,44.0,Urban Cool Roofs
33.0,48.0,Urban Cool Roofs
32.6,45.0,Urban Cool Roofs
33.3,41.0,Urban Cool Roofs
25.1,89.0,Tropical Storm Surge Defense
27.4,71.0,Tropical Urban Green Spaces
25.4,89.0,Tropical Storm Surge Defense
32.8,45.0,Urban Cool Roofs
25.4,85.0,Tropical Storm Surge Defense
27.8,69.0,Tropical Urban Green Spaces
27.7,70.0,Tropical Urban Green Spaces
26.4,85.0,Tropical Storm Surge Defense
25.6,88.0,Tropical Storm Surge Defense
25.6,83.0,Tropical Storm Surge Defense
25.1,87.0,Tropical Storm Surge Defense
33.5,42.0,Urban Cool Roofs
29.8,63.0,Tropical Urban Green Spaces
26.3,86.0,Tropical Storm Surge Defense
25.9,81.0,Tropical Storm Surge Defense
26.4,77.0,Tropical Urban Green Spaces
26.3,86.0,Tropical Storm Surge Defense
25.6,88.0,Tropical Storm Surge Defense
32.8,48.0,Urban Cool Roofs
32.8,47.0,Urban Cool Roofs
26.4,86.0,Tropical Storm Surge Defense
28.9,65.0,Tropical Urban Green Spaces
26.9,71.0,Tropical Urban Green Spaces
33.7,45.0,Urban Cool Roofs
25.5,88.0,Tropical Storm Surge Defense
26.6,74.0,Tropical Urban Green Spaces
29.6,64.0,Tropical Urban Green Spaces
25.6,88.0,Tropical Storm Surge Defense
25.3,89.0,Tropical Storm Surge Defense
29.9,62.0,Tropical Urban Green Spaces
29.7,62.0,Tropical Urban Green Spaces
27.2,71.0,Tropical Urban Green Spaces
25.9,87.0,Tropical Storm Surge Defense
32.5,50.0,Urban Cool Roofs
26.7,72.0,Tropical Urban Green Spaces
25.7,88.0,Tropical Storm Surge Defense
33.4,45.0,Urban Cool Roofs
26.2,80.0,Tropical Storm Surge Defense
29.9,62.0,Tropical Urban Green Spaces
25.8,88.0,Tropical Storm Surge Defense
25.7,88.0,Tropical Storm Surge Defense
33.7,42.0,Urban Cool Roofs
25.7,83.0,Tropical Storm Surge Defense
29.8,62.0,Tropical Urban Green Spaces
33.1,42.0,Urban Cool Roofs
31.4,44.0,Urban Cool Roofs
27.2,76.0,Tropical Urban Green Spaces
30.6,49.0,Urban Cool Roofs
25.3,81.0,Tropical Storm Surge Defense
32.7,47.0,Urban Cool Roofs
33.7,39.0,Urban Cool Roofs
27.6,75.0,Tropical Urban Green Spaces
26.7,78.0,Tropical Urban Green Spaces
25.6,82.0,Tropical Storm Surge Defense
25.3,81.0,Tropical Storm Surge Defense
32.4,47.0,Urban Cool Roofs
25.1,81.0,Tropical Storm Surge Defense
33.9,44.0,Urban Cool Roofs
24.3,80.0,Tropical Urban Green Spaces
32.5,48.0,Urban Cool Roofs
30.0,65.0,Tropical Urban Green Spaces
32.5,46.0,Urban Cool Roofs
33.1,42.0,Urban Cool Roofs
25.2,81.0,Tropical Storm Surge Defense
32.2,45.0,Urban Cool Roofs
29.8,66.0,Tropical Urban Green Spaces
28.1,72.0,Tropical Urban Green Spaces
28.1,61.0,Tropical Urban Green Spaces
32.6,47.0,Urban Cool Roofs
25.8,72.0,Tropical Urban Green Spaces
33.6,41.0,Urban Cool Roofs
27.8,72.0,Tropical Urban Green Spaces
32.2,48.0,Urban Cool Roofs
26.4,68.0,Tropical Urban Green Spaces
27.8,74.0,Tropical Urban Green Spaces
25.7,82.0,Tropical Storm Surge Defense
32.9,42.0,Urban Cool Roofs
33.1,43.0,Urban Cool Roofs
25.5,82.0,Tropical Storm Surge Defense
29.6,67.0,Tropical Urban Green Spaces
28.7,70.0,Tropical Urban Green Spaces
29.1,69.0,Tropical Urban Green Spaces
27.0,66.0,Tropical Urban Green Spaces
33.7,47.0,Urban Cool Roofs
32.2,48.0,Urban Cool Roofs
26.2,69.0,Tropical Urban Green Spaces
26.4,79.0,Tropical Urban Green Spaces
28.6,70.0,Tropical Urban Green Spaces
31.4,44.0,Urban Cool Roofs
27.6,65.0,Tropical Urban Green Spaces
32.9,44.0,Urban Cool Roofs
31.7,45.0,Urban Cool Roofs
32.9,42.0,Urban Cool Roofs
28.3,71.0,Tropical Urban Green Spaces
26.9,77.0,Tropical Urban Green Spaces
28.3,60.0,Tropical Urban Green Spaces
31.0,48.0,Urban Cool Roofs
32.9,44.0,Urban Cool Roofs
25.0,74.0,Tropical Urban Green Spaces
25.8,82.0,Tropical Storm Surge Defense
24.4,77.0,Tropical Urban Green Spaces
26.2,80.0,Tropical Storm Surge Defense
32.8,41.0,Urban Cool Roofs
25.9,81.0,Tropical Storm Surge Defense
28.3,71.0,Tropical Urban Green Spaces
28.2,71.0,Tropical Urban Green Spaces
32.7,45.0,Urban Cool Roofs
33.0,43.0,Urban Cool Roofs
24.7,76.0,Tropical Urban Green Spaces
33.6,46.0,Urban Cool Roofs
29.3,68.0,Tropical Urban Green Spaces
32.8,44.0,Urban Cool Roofs
28.8,70.0,Tropical Urban Green Spaces
25.7,82.0,Tropical Storm Surge Defense
33.4,41.0,Urban Cool Roofs
33.0,41.0,Urban Cool Roofs
32.3,49.0,Urban Cool Roofs
25.9,80.0,Tropical Storm Surge Defense
27.2,77.0,Tropical Urban Green Spaces
29.8,65.0,Tropical Urban Green Spaces
29.4,63.0,Tropical Urban Green Spaces
29.3,62.0,Tropical Urban Green Spaces
27.0,77.0,Tropical Urban Green Spaces
26.2,78.0,Tropical Urban Green Spaces
26.2,81.0,Tropical Storm Surge Defense
28.5,70.0,Tropical Urban Green Spaces
25.4,82.0,Tropical Storm Surge Defense
25.7,81.0,Tropical Storm Surge Defense
29.6,63.0,Tropical Urban Green Spaces
27.9,71.0,Tropical Urban Green Spaces
26.7,76.0,Tropical Urban Green Spaces
28.7,66.0,Tropical Urban Green Spaces
26.7,76.0,Tropical Urban Green Spaces
25.2,84.0,Tropical Storm Surge Defense
28.2,73.0,Tropical Urban Green Spaces
29.1,65.0,Tropical Urban Green Spaces
28.2,69.0,Tropical Urban Green Spaces
29.6,66.0,Tropical Urban Green Spaces
26.5,77.0,Tropical Urban Green Spaces
25.1,85.0,Tropical Storm Surge Defense
25.5,83.0,Tropical Storm Surge Defense
28.9,68.0,Tropical Urban Green Spaces
29.3,63.0,Tropical Urban Green Spaces
28.3,71.0,Tropical Urban Green Spaces
29.3,67.0,Tropical Urban Green Spaces
27.1,77.0,Tropical Urban Green Spaces
25.1,84.0,Tropical Storm Surge Defense
26.9,76.0,Tropical Urban Green Spaces
26.8,76.0,Tropical Urban Green Spaces
29.7,64.0,Tropical Urban Green Spaces
30.0,61.0,Tropical Urban Green Spaces
26.8,77.0,Tropical Urban Green Spaces
27.9,74.0,Tropical Urban Green Spaces
27.7,75.0,Tropical Urban Green Spaces
25.6,82.0,Tropical Storm Surge Defense
25.3,84.0,Tropical Storm Surge Defense
27.5,74.0,Tropical Urban Green Spaces
27.5,76.0,Tropical Urban Green Spaces
26.3,77.0,Tropical Urban Green Spaces
27.8,74.0,Tropical Urban Green Spaces
26.1,79.0,Tropical Urban Green Spaces
26.2,84.0,Tropical Storm Surge Defense
27.6,73.0,Tropical Urban Green Spaces
26.3,86.0,Tropical Storm Surge Defense
29.1,63.0,Tropical Urban Green Spaces
25.4,86.0,Tropical Storm Surge Defense
25.6,85.0,Tropical Storm Surge Defense
25.3,89.0,Tropical Storm Surge Defense
28.3,68.0,Tropical Urban Green Spaces
25.1,90.0,Tropical Storm Surge Defense
27.9,81.0,Tropical Storm Surge Defense
28.5,79.0,Tropical Urban Green Spaces
27.9,70.0,Tropical Urban Green Spaces
26.4,81.0,Tropical Storm Surge Defense
27.9,69.0,Tropical Urban Green Spaces
26.7,79.0,Tropical Urban Green Spaces
28.7,69.0,Tropical Urban Green Spaces
25.2,87.0,Tropical Storm Surge Defense
27.8,71.0,Tropical Urban Green Spaces
29.9,68.0,Tropical Urban Green Spaces
25.3,87.0,Tropical Storm Surge Defense
26.4,82.0,Tropical Storm Surge Defense
26.9,83.0,Tropical Storm Surge Defense
25.3,87.0,Tropical Storm Surge Defense
29.4,68.0,Tropical Urban Green Spaces
25.2,87.0,Tropical Storm Surge Defense
29.3,62.0,Tropical Urban Green Spaces
29.4,62.0,Tropical Urban Green Spaces
28.7,66.0,Tropical Urban Green Spaces
27.0,77.0,Tropical Urban Green Spaces
27.1,83.0,Tropical Storm Surge Defense
27.3,74.0,Tropical Urban Green Spaces
26.8,84.0,Tropical Storm Surge Defense
29.0,67.0,Tropical Urban Green Spaces
25.6,86.0,Tropical Storm Surge Defense
26.4,83.0,Tropical Storm Surge Defense
26.6,82.0,Tropical Storm Surge Defense
29.3,77.0,Tropical Urban Green Spaces
28.4,79.0,Tropical Urban Green Spaces
25.7,85.0,Tropical Storm Surge Defense
28.1,68.0,Tropical Urban Green Spaces
25.8,88.0,Tropical Storm Surge Defense
26.5,81.0,Tropical Storm Surge Defense
28.4,69.0,Tropical Urban Green Spaces
26.6,82.0,Tropical Storm Surge Defense
25.9,84.0,Tropical Storm Surge Defense
25.5,89.0,Tropical Storm Surge Defense
25.1,87.0,Tropical Storm Surge Defense
27.4,82.0,Tropical Storm Surge Defense
29.7,62.0,Tropical Urban Green Spaces
25.4,86.0,Tropical Storm Surge Defense
25.9,87.0,Tropical Storm Surge Defense
25.9,85.0,Tropical Storm Surge Defense
29.7,68.0,Tropical Urban Green Spaces
29.2,67.0,Tropical Urban Green Spaces
26.1,84.0,Tropical Storm Surge Defense
27.2,75.0,Tropical Urban Green Spaces
29.4,75.0,Tropical Urban Green Spaces
27.2,84.0,Tropical Storm Surge Defense
25.8,80.0,Tropical Storm Surge Defense
26.2,81.0,Tropical Storm Surge Defense
26.3,82.0,Tropical Storm Surge Defense
26.2,85.0,Tropical Storm Surge Defense
26.4,86.0,Tropical Storm Surge Defense
25.7,88.0,Tropical Storm Surge Defense
26.2,85.0,Tropical Storm Surge Defense
27.5,72.0,Tropical Urban Green Spaces
27.7,72.0,Tropical Urban Green Spaces
26.0,80.0,Tropical Storm Surge Defense
25.7,80.0,Tropical Storm Surge Defense
28.8,78.0,Tropical Urban Green Spaces
25.6,76.0,Tropical Urban Green Spaces
27.3,84.0,Tropical Storm Surge Defense
25.8,74.0,Tropical Urban Green Spaces
29.9,61.0,Tropical Urban Green Spaces
25.8,88.0,Tropical Storm Surge Defense
26.1,80.0,Tropical Storm Surge Defense
25.9,80.0,Tropical Storm Surge Defense
26.7,86.0,Tropical Storm Surge Defense
25.7,79.0,Tropical Urban Green Spaces
25.9,87.0,Tropical Storm Surge Defense
25.7,80.0,Tropical Storm Surge Defense
26.7,75.0,Tropical Urban Green Spaces
26.2,74.0,Tropical Urban Green Spaces
25.6,79.0,Tropical Urban Green Spaces
26.7,86.0,Tropical Storm Surge Defense
26.6,86.0,Tropical Storm Surge Defense
25.6,79.0,Tropical Urban Green Spaces
26.1,84.0,Tropical Storm Surge Defense
25.9,87.0,Tropical Storm Surge Defense
26.3,82.0,Tropical Storm Surge Defense
26.4,75.0,Tropical Urban Green Spaces
28.2,70.0,Tropical Urban Green Spaces
25.8,80.0,Tropical Storm Surge Defense
26.2,82.0,Tropical Storm Surge Defense
29.1,77.0,Tropical Urban Green Spaces
26.1,73.0,Tropical Urban Green Spaces
25.7,80.0,Tropical Storm Surge Defense
26.3,87.0,Tropical Storm Surge Defense
26.3,86.0,Tropical Storm Surge Defense
27.1,84.0,Tropical Storm Surge Defense
26.6,86.0,Tropical Storm Surge Defense
25.6,79.0,Tropical Urban Green Spaces
27.2,85.0,Tropical Storm Surge Defense
25.5,76.0,Tropical Urban Green Spaces
25.6,79.0,Tropical Urban Green Spaces
25.7,75.0,Tropical Urban Green Spaces
26.7,85.0,Tropical Storm Surge Defense
25.6,79.0,Tropical Urban Green Spaces
27.1,74.0,Tropical Urban Green Spaces
26.2,81.0,Tropical Storm Surge Defense
26.6,85.0,Tropical Storm Surge Defense
29.6,61.0,Tropical Urban Green Spaces
26.2,84.0,Tropical Storm Surge Defense
27.2,73.0,Tropical Urban Green Spaces
27.8,82.0,Tropical Storm Surge Defense
25.4,78.0,Tropical Urban Green Spaces
25.9,74.0,Tropical Urban Green Spaces
29.0,78.0,Tropical Urban Green Spaces
29.3,62.0,Tropical Urban Green Spaces
25.9,87.0,Tropical Storm Surge Defense
26.9,74.0,Tropical Urban Green Spaces
25.7,80.0,Tropical Storm Surge Defense
25.4,79.0,Tropical Urban Green Spaces
26.1,87.0,Tropical Storm Surge Defense
25.5,77.0,Tropical Urban Green Spaces
26.2,83.0,Tropical Storm Surge Defense
26.9,86.0,Tropical Storm Surge Defense
28.4,63.0,Tropical Urban Green Spaces
24.4,79.0,Tropical Urban Green Spaces
24.2,80.0,Tropical Urban Green Spaces
25.5,75.0,Tropical Urban Green Spaces
27.2,77.0,Tropical Urban Green Spaces
28.1,75.0,Tropical Urban Green Spaces
25.9,75.0,Tropical Urban Green Spaces
28.7,74.0,Tropical Urban Green Spaces
28.9,74.0,Tropical Urban Green Spaces
29.0,63.0,Tropical Urban Green Spaces
26.9,70.0,Tropical Urban Green Spaces
28.6,68.0,Tropical Urban Green Spaces
29.0,73.0,Tropical Urban Green Spaces
25.3,76.0,Tropical Urban Green Spaces
29.2,73.0,Tropical Urban Green Spaces
27.9,76.0,Tropical Urban Green Spaces
29.5,71.0,Tropical Urban Green Spaces
28.7,64.0,Tropical Urban Green Spaces
25.2,76.0,Tropical Urban Green Spaces
26.4,72.0,Tropical Urban Green Spaces
28.9,74.0,Tropical Urban Green Spaces
26.1,73.0,Tropical Urban Green Spaces
29.5,60.0,Tropical Urban Green Spaces
28.7,75.0,Tropical Urban Green Spaces
28.6,75.0,Tropical Urban Green Spaces
26.2,73.0,Tropical Urban Green Spaces
28.9,74.0,Tropical Urban Green Spaces
26.8,77.0,Tropical Urban Green Spaces
27.7,74.0,Tropical Urban Green Spaces
25.9,74.0,Tropical Urban Green Spaces
27.5,66.0,Tropical Urban Green Spaces
27.8,67.0,Tropical Urban Green Spaces
24.3,80.0,Tropical Urban Green Spaces
29.4,72.0,Tropical Urban Green Spaces
24.5,79.0,Tropical Urban Green Spaces
29.2,73.0,Tropical Urban Green Spaces
27.7,66.0,Tropical Urban Green Spaces
29.1,73.0,Tropical Urban Green Spaces
28.2,78.0,Tropical Urban Green Spaces
27.2,70.0,Tropical Urban Green Spaces
24.7,79.0,Tropical Urban Green Spaces
29.5,72.0,Tropical Urban Green Spaces
27.3,69.0,Tropical Urban Green Spaces
25.3,76.0,Tropical Urban Green Spaces
26.8,71.0,Tropical Urban Green Spaces
25.7,74.0,Tropical Urban Green Spaces
25.8,75.0,Tropical Urban Green Spaces
28.8,62.0,Tropical Urban Green Spaces
29.7,60.0,Tropical Urban Green Spaces
23.9,80.0,Tropical Urban Green Spaces
24.8,78.0,Tropical Urban Green Spaces
29.8,62.0,Tropical Urban Green Spaces
26.6,72.0,Tropical Urban Green Spaces
29.2,60.0,Tropical Urban Green Spaces
26.6,71.0,Tropical Urban Green Spaces
24.9,77.0,Tropical Urban Green Spaces
24.7,78.0,Tropical Urban Green Spaces
27.3,69.0,Tropical Urban Green Spaces
27.2,79.0,Tropical Urban Green Spaces
27.0,71.0,Tropical Urban Green Spaces
28.3,66.0,Tropical Urban Green Spaces
24.1,80.0,Tropical Urban Green Spaces
27.6,68.0,Tropical Urban Green Spaces
29.9,70.0,Tropical Urban Green Spaces
29.4,71.0,Tropical Urban Green Spaces
27.7,77.0,Tropical Urban Green Spaces
27.3,76.0,Tropical Urban Green Spaces
27.7,66.0,Tropical Urban Green Spaces
25.8,74.0,Tropical Urban Green Spaces
28.3,76.0,Tropical Urban Green Spaces
25.3,87.0,Tropical Storm Surge Defense
25.7,87.0,Tropical Storm Surge Defense
25.3,87.0,Tropical Storm Surge Defense
25.4,86.0,Tropical Storm Surge Defense
26.9,85.0,Tropical Storm Surge Defense
26.8,84.0,Tropical Storm Surge Defense
25.4,86.0,Tropical Storm Surge Defense
28.6,75.0,Tropical Urban Green Spaces
25.4,87.0,Tropical Storm Surge Defense
26.5,85.0,Tropical Storm Surge Defense
25.2,87.0,Tropical Storm Surge Defense
25.6,90.0,Tropical Storm Surge Defense
26.9,84.0,Tropical Storm Surge Defense
28.3,76.0,Tropical Urban Green Spaces
25.5,87.0,Tropical Storm Surge Defense
27.8,78.0,Tropical Urban Green Spaces
25.8,89.0,Tropical Storm Surge Defense
26.7,86.0,Tropical Storm Surge Defense
25.4,87.0,Tropical Storm Surge Defense
27.7,82.0,Tropical Storm Surge Defense
25.4,87.0,Tropical Storm Surge Defense
25.1,88.0,Tropical Storm Surge Defense
28.2,76.0,Tropical Urban Green Spaces
27.5,81.0,Tropical Storm Surge Defense
28.2,76.0,Tropical Urban Green Spaces
25.8,86.0,Tropical Storm Surge Defense
26.6,85.0,Tropical Storm Surge Defense
25.0,87.0,Tropical Storm Surge Defense
26.7,83.0,Tropical Storm Surge Defense
28.3,76.0,Tropical Urban Green Spaces
27.9,77.0,Tropical Urban Green Spaces
25.7,86.0,Tropical Storm Surge Defense
27.4,83.0,Tropical Storm Surge Defense
27.1,83.0,Tropical Storm Surge Defense
26.7,85.0,Tropical Storm Surge Defense
28.2,75.0,Tropical Urban Green Spaces
25.3,86.0,Tropical Storm Surge Defense
27.7,78.0,Tropical Urban Green Spaces
28.1,77.0,Tropical Urban Green Spaces
25.3,87.0,Tropical Storm Surge Defense
25.6,87.0,Tropical Storm Surge Defense
27.8,78.0,Tropical Urban Green Spaces
25.6,87.0,Tropical Storm Surge Defense
25.4,86.0,Tropical Storm Surge Defense
25.1,88.0,Tropical Storm Surge Defense
25.2,92.0,Tropical Storm Surge Defense
25.4,87.0,Tropical Storm Surge Defense
25.3,87.0,Tropical Storm Surge Defense
26.3,85.0,Tropical Storm Surge Defense
26.1,86.0,Tropical Storm Surge Defense
28.5,74.0,Tropical Urban Green Spaces
26.2,87.0,Tropical Storm Surge Defense
28.7,75.0,Tropical Urban Green Spaces
26.8,85.0,Tropical Storm Surge Defense
25.4,90.0,Tropical Storm Surge Defense
26.1,88.0,Tropical Storm Surge Defense
26.9,82.0,Tropical Storm Surge Defense
25.3,87.0,Tropical Storm Surge Defense
26.1,86.0,Tropical Storm Surge Defense
28.6,74.0,Tropical Urban Green Spaces
25.2,86.0,Tropical Storm Surge Defense
25.9,86.0,Tropical Storm Surge Defense
27.1,82.0,Tropical Storm Surge Defense
28.3,75.0,Tropical Urban Green Spaces
30.9,48.0,Urban Cool Roofs
30.3,49.0,Urban Cool Roofs
31.7,44.0,Urban Cool Roofs
31.7,45.0,Urban Cool Roofs
27.2,79.0,Tropical Urban Green Spaces
32.6,43.0,Urban Cool Roofs
32.2,44.0,Urban Cool Roofs
32.2,46.0,Urban Cool Roofs
32.4,45.0,Urban Cool Roofs
26.5,83.0,Tropical Storm Surge Defense
27.0,80.0,Tropical Storm Surge Defense
26.9,69.0,Tropical Urban Green Spaces
32.6,43.0,Urban Cool Roofs
31.0,46.0,Urban Cool Roofs
32.3,47.0,Urban Cool Roofs
25.3,89.0,Tropical Storm Surge Defense
31.4,48.0,Urban Cool Roofs
27.6,66.0,Tropical Urban Green Spaces
25.1,89.0,Tropical Storm Surge Defense
26.7,82.0,Tropical Storm Surge Defense
25.2,89.0,Tropical Storm Surge Defense
25.8,76.0,Tropical Urban Green Spaces
31.4,44.0,Urban Cool Roofs
30.8,48.0,Urban Cool Roofs
32.1,47.0,Urban Cool Roofs
26.3,84.0,Tropical Storm Surge Defense
25.2,80.0,Tropical Storm Surge Defense
31.7,46.0,Urban Cool Roofs
32.9,43.0,Urban Cool Roofs
31.7,45.0,Urban Cool Roofs
25.6,87.0,Tropical Storm Surge Defense
26.3,74.0,Tropical Urban Green Spaces
30.3,50.0,Urban Cool Roofs
27.5,79.0,Tropical Urban Green Spaces
25.8,86.0,Tropical Storm Surge Defense
32.1,47.0,Urban Cool Roofs
26.6,71.0,Tropical Urban Green Spaces
27.4,68.0,Tropical Urban Green Spaces
31.3,44.0,Urban Cool Roofs
31.3,47.0,Urban Cool Roofs
25.4,88.0,Tropical Storm Surge Defense
25.2,89.0,Tropical Storm Surge Defense
32.1,46.0,Urban Cool Roofs
32.1,47.0,Urban Cool Roofs
25.3,88.0,Tropical Storm Surge Defense
31.4,45.0,Urban Cool Roofs
27.6,63.0,Tropical Urban Green Spaces
25.3,89.0,Tropical Storm Surge Defense
31.2,45.0,Urban Cool Roofs
32.0,47.0,Urban Cool Roofs
26.1,85.0,Tropical Storm Surge Defense
25.7,87.0,Tropical Storm Surge Defense
32.0,44.0,Urban Cool Roofs
32.1,46.0,Urban Cool Roofs
31.1,46.0,Urban Cool Roofs
27.1,76.0,Tropical Urban Green Spaces
28.7,72.0,Tropical Urban Green Spaces
25.6,75.0,Tropical Urban Green Spaces
26.6,69.0,Tropical Urban Green Spaces
28.7,73.0,Tropical Urban Green Spaces
26.2,71.0,Tropical Urban Green Spaces
24.9,77.0,Tropical Urban Green Spaces
34.6,48.0,Urban Cool Roofs
24.4,78.0,Tropical Urban Green Spaces
